iso,region_dev,region_ar6_6,ssp,year,esm,pop,pop_forest
KOR,developing,APC,ssp2,2060,MM,34867433.49351976,43.40924464525271
KOR,developing,APC,ssp2,2060,gfdl,34867433.49351976,43.908937420517496
KOR,developing,APC,ssp2,2060,ipsl,34867433.49351976,43.42541515648244
KOR,developing,APC,ssp2,2060,mpi,34867433.49351976,43.08252689079569
KOR,developing,APC,ssp2,2060,mri,34867433.49351976,43.57576209802718
KOR,developing,APC,ssp2,2060,ukesm,34867433.49351976,43.05358166044075
KOR,developing,APC,ssp2,2070,MM,31319338.10123831,38.95372025283528
KOR,developing,APC,ssp2,2070,gfdl,31319338.10123831,39.36595226382776
KOR,developing,APC,ssp2,2070,ipsl,31319338.10123831,38.94476507079461
KOR,developing,APC,ssp2,2070,mpi,31319338.10123831,38.7097379502072
KOR,developing,APC,ssp2,2070,mri,31319338.10123831,39.06572547714768
KOR,developing,APC,ssp2,2070,ukesm,31319338.10123831,38.6824205021992
KOR,developing,APC,ssp3,2010,MM,38917870.49907867,66.65443437499935
KOR,developing,APC,ssp3,2010,gfdl,38917870.49907867,66.65443437499954
KOR,developing,APC,ssp3,2010,ipsl,38917870.49907867,66.65443437499954
KOR,developing,APC,ssp3,2010,mpi,38917870.49907867,66.65443437499954
KOR,developing,APC,ssp3,2010,mri,38917870.49907867,66.65443437499954
KOR,developing,APC,ssp3,2010,ukesm,38917870.49907867,66.65443437499864
KOR,developing,APC,ssp3,2020,MM,42607677.28369517,68.39669423760384
KOR,developing,APC,ssp3,2020,gfdl,42607677.28369517,68.39669423760384
KOR,developing,APC,ssp3,2020,ipsl,42607677.28369517,68.39669423760384
KOR,developing,APC,ssp3,2020,mpi,42607677.28369517,68.39669423760384
KOR,developing,APC,ssp3,2020,mri,42607677.28369517,68.39669423760384
KOR,developing,APC,ssp3,2020,ukesm,42607677.28369517,68.39669423760384
KOR,developing,APC,ssp3,2030,MM,41873137.6438811,70.24532057622915
KOR,developing,APC,ssp3,2030,gfdl,41873137.6438811,66.57677459755415
KOR,developing,APC,ssp3,2030,ipsl,41873137.6438811,66.54009966866845
KOR,developing,APC,ssp3,2030,mpi,41873137.6438811,75.72713335432228
KOR,developing,APC,ssp3,2030,mri,41873137.6438811,75.70839106134136
KOR,developing,APC,ssp3,2030,ukesm,41873137.6438811,66.67420419925956
KOR,developing,APC,ssp3,2040,MM,40362541.93220945,58.50712431349077
KOR,developing,APC,ssp3,2040,gfdl,40362541.93220945,58.35920303845731
KOR,developing,APC,ssp3,2040,ipsl,40362541.93220945,58.459261580852186
KOR,developing,APC,ssp3,2040,mpi,40362541.93220945,59.34552774233382
KOR,developing,APC,ssp3,2040,mri,40362541.93220945,59.15211356527768
KOR,developing,APC,ssp3,2040,ukesm,40362541.93220945,57.21951564053282
KOR,developing,APC,ssp3,2050,MM,37843162.87650226,51.83653952498254
KOR,developing,APC,ssp3,2050,gfdl,37843162.87650226,51.66641389063987
KOR,developing,APC,ssp3,2050,ipsl,37843162.87650226,51.79320577330136
KOR,developing,APC,ssp3,2050,mpi,37843162.87650226,52.012865703792286
KOR,developing,APC,ssp3,2050,mri,37843162.87650226,52.31668324471888
KOR,developing,APC,ssp3,2050,ukesm,37843162.87650226,51.39352901246032
KOR,developing,APC,ssp3,2060,MM,34306189.283239506,47.96006777491176
KOR,developing,APC,ssp3,2060,gfdl,34306189.283239506,47.80228946555232
KOR,developing,APC,ssp3,2060,ipsl,34306189.283239506,47.93259138531031
KOR,developing,APC,ssp3,2060,mpi,34306189.283239506,48.13507319683934
KOR,developing,APC,ssp3,2060,mri,34306189.283239506,48.28664786678624
KOR,developing,APC,ssp3,2060,ukesm,34306189.283239506,47.643736960070555
KOR,developing,APC,ssp3,2070,MM,30865691.98629969,43.97470756614084
KOR,developing,APC,ssp3,2070,gfdl,30865691.98629969,43.890565605072474
KOR,developing,APC,ssp3,2070,ipsl,30865691.98629969,43.94881381668953
KOR,developing,APC,ssp3,2070,mpi,30865691.98629969,44.09231981501651
KOR,developing,APC,ssp3,2070,mri,30865691.98629969,44.26164252519522
KOR,developing,APC,ssp3,2070,ukesm,30865691.98629969,43.680196068730496
KWT,developing,MEA,ssp1,2010,MM,1635162.4531111438,1586.4288878281448
KWT,developing,MEA,ssp1,2010,gfdl,1635162.4531111438,1586.4288878281448
KWT,developing,MEA,ssp1,2010,ipsl,1635162.4531111438,1586.4288878281448
KWT,developing,MEA,ssp1,2010,mpi,1635162.4531111438,1586.4288878281448
KWT,developing,MEA,ssp1,2010,mri,1635162.4531111438,1586.4288878281448
KWT,developing,MEA,ssp1,2010,ukesm,1635162.4531111438,1586.4288878281448
KWT,developing,MEA,ssp1,2020,MM,2545256.297667345,2058.93348729081
KWT,developing,MEA,ssp1,2020,gfdl,2545256.297667345,2058.93348729081
KWT,developing,MEA,ssp1,2020,ipsl,2545256.297667345,2058.93348729081
KWT,developing,MEA,ssp1,2020,mpi,2545256.297667345,2058.93348729081
KWT,developing,MEA,ssp1,2020,mri,2545256.297667345,2058.93348729081
KWT,developing,MEA,ssp1,2020,ukesm,2545256.297667345,2058.93348729081
KWT,developing,MEA,ssp1,2030,MM,2835114.251441134,2467.4053771562985
KWT,developing,MEA,ssp1,2030,gfdl,2835114.251441134,2467.4053771562985
KWT,developing,MEA,ssp1,2030,ipsl,2835114.251441134,2467.4053771562985
KWT,developing,MEA,ssp1,2030,mpi,2835114.251441134,2467.4053771562985
KWT,developing,MEA,ssp1,2030,mri,2835114.251441134,2467.4053771562985
KWT,developing,MEA,ssp1,2030,ukesm,2835114.251441134,2467.4053771562985
KWT,developing,MEA,ssp1,2040,MM,3046827.270054976,2876.8247453762633
KWT,developing,MEA,ssp1,2040,gfdl,3046827.270054976,2876.8247453762633
KWT,developing,MEA,ssp1,2040,ipsl,3046827.270054976,2876.8247453762633
KWT,developing,MEA,ssp1,2040,mpi,3046827.270054976,2876.824745376264
KWT,developing,MEA,ssp1,2040,mri,3046827.270054976,2876.824745376264
KWT,developing,MEA,ssp1,2040,ukesm,3046827.270054976,2876.824745376264
KWT,developing,MEA,ssp1,2050,MM,3185544.377844711,3160.150392539784
KWT,developing,MEA,ssp1,2050,gfdl,3185544.377844711,3160.150392539784
KWT,developing,MEA,ssp1,2050,ipsl,3185544.377844711,3160.150392539784
KWT,developing,MEA,ssp1,2050,mpi,3185544.377844711,3160.150392539784
KWT,developing,MEA,ssp1,2050,mri,3185544.377844711,3160.150392539784
KWT,developing,MEA,ssp1,2050,ukesm,3185544.377844711,3160.150392539784
KWT,developing,MEA,ssp1,2060,MM,3207928.474591242,3322.1531026146877
KWT,developing,MEA,ssp1,2060,gfdl,3207928.474591242,3322.153102614687
KWT,developing,MEA,ssp1,2060,ipsl,3207928.474591242,3322.1531026146877
KWT,developing,MEA,ssp1,2060,mpi,3207928.474591242,3322.153102614687
KWT,developing,MEA,ssp1,2060,mri,3207928.474591242,3322.153102614687
KWT,developing,MEA,ssp1,2060,ukesm,3207928.474591242,3322.153102614687
KWT,developing,MEA,ssp1,2070,MM,3104649.3596200794,3353.873716903005
KWT,developing,MEA,ssp1,2070,gfdl,3104649.3596200794,3353.8737169030046
KWT,developing,MEA,ssp1,2070,ipsl,3104649.3596200794,3353.8737169030046
KWT,developing,MEA,ssp1,2070,mpi,3104649.3596200794,3353.873716903004
KWT,developing,MEA,ssp1,2070,mri,3104649.3596200794,3353.873716903004
KWT,developing,MEA,ssp1,2070,ukesm,3104649.3596200794,3353.8737169030046
KWT,developing,MEA,ssp2,2010,MM,1635506.7431107778,1586.4463038275137
KWT,developing,MEA,ssp2,2010,gfdl,1635506.7431107778,1586.4463038275137
KWT,developing,MEA,ssp2,2010,ipsl,1635506.7431107778,1586.4463038275137
KWT,developing,MEA,ssp2,2010,mpi,1635506.7431107778,1586.4463038275137
KWT,developing,MEA,ssp2,2010,mri,1635506.7431107778,1586.4463038275137
KWT,developing,MEA,ssp2,2010,ukesm,1635506.7431107778,1586.4463038275137
KWT,developing,MEA,ssp2,2020,MM,2551399.838006316,2072.2938129929685
KWT,developing,MEA,ssp2,2020,gfdl,2551399.838006316,2072.2938129929685
KWT,developing,MEA,ssp2,2020,ipsl,2551399.838006316,2072.2938129929685
KWT,developing,MEA,ssp2,2020,mpi,2551399.838006316,2072.2938129929685
KWT,developing,MEA,ssp2,2020,mri,2551399.838006316,2072.2938129929685
KWT,developing,MEA,ssp2,2020,ukesm,2551399.838006316,2072.2938129929685
KWT,developing,MEA,ssp2,2030,MM,2870487.6259636017,2492.1656093307292
KWT,developing,MEA,ssp2,2030,gfdl,2870487.6259636017,2492.165609330729
KWT,developing,MEA,ssp2,2030,ipsl,2870487.6259636017,2492.165609330729
KWT,developing,MEA,ssp2,2030,mpi,2870487.6259636017,2492.165609330729
KWT,developing,MEA,ssp2,2030,mri,2870487.6259636017,2492.165609330729
KWT,developing,MEA,ssp2,2030,ukesm,2870487.6259636017,2492.1656093307297
KWT,developing,MEA,ssp2,2040,MM,3129565.874220263,2879.9038852013546
KWT,developing,MEA,ssp2,2040,gfdl,3129565.874220263,2879.9038852013546
KWT,developing,MEA,ssp2,2040,ipsl,3129565.874220263,2879.903885201355
KWT,developing,MEA,ssp2,2040,mpi,3129565.874220263,2879.903885201355
KWT,developing,MEA,ssp2,2040,mri,3129565.874220263,2879.9038852013546
KWT,developing,MEA,ssp2,2040,ukesm,3129565.874220263,2879.9038852013546
KWT,developing,MEA,ssp2,2050,MM,3314565.1370320437,3251.2771162716354
KWT,developing,MEA,ssp2,2050,gfdl,3314565.1370320437,3251.277116271634
KWT,developing,MEA,ssp2,2050,ipsl,3314565.1370320437,3251.2771162716354
KWT,developing,MEA,ssp2,2050,mpi,3314565.1370320437,3251.277116271636
KWT,developing,MEA,ssp2,2050,mri,3314565.1370320437,3251.277116271634
KWT,developing,MEA,ssp2,2050,ukesm,3314565.1370320437,3251.277116271636
KWT,developing,MEA,ssp2,2060,MM,3381918.2324077524,3591.0949008382877
KWT,developing,MEA,ssp2,2060,gfdl,3381918.2324077524,3591.094900838287
KWT,developing,MEA,ssp2,2060,ipsl,3381918.2324077524,3591.0949008382886
KWT,developing,MEA,ssp2,2060,mpi,3381918.2324077524,3591.0949008382886
KWT,developing,MEA,ssp2,2060,mri,3381918.2324077524,3591.0949008382886
KWT,developing,MEA,ssp2,2060,ukesm,3381918.2324077524,3591.094900838287
KWT,developing,MEA,ssp2,2070,MM,3348256.755532994,3912.5148630483664
KWT,developing,MEA,ssp2,2070,gfdl,3348256.755532994,3912.5148630483654
KWT,developing,MEA,ssp2,2070,ipsl,3348256.755532994,3912.514863048367
KWT,developing,MEA,ssp2,2070,mpi,3348256.755532994,3912.514863048367
KWT,developing,MEA,ssp2,2070,mri,3348256.755532994,3912.514863048367
KWT,developing,MEA,ssp2,2070,ukesm,3348256.755532994,3912.514863048367
KWT,developing,MEA,ssp3,2010,MM,1635234.243110387,1586.4996057402998
KWT,developing,MEA,ssp3,2010,gfdl,1635234.243110387,1586.4996057402998
KWT,developing,MEA,ssp3,2010,ipsl,1635234.243110387,1586.4996057402998
KWT,developing,MEA,ssp3,2010,mpi,1635234.243110387,1586.4996057402998
KWT,developing,MEA,ssp3,2010,mri,1635234.243110387,1586.4996057402998
KWT,developing,MEA,ssp3,2010,ukesm,1635234.243110387,1586.4996057402998
KWT,developing,MEA,ssp3,2020,MM,2551492.571702693,2099.990689785644
KWT,developing,MEA,ssp3,2020,gfdl,2551492.571702693,2099.990689785644
KWT,developing,MEA,ssp3,2020,ipsl,2551492.571702693,2099.990689785644
KWT,developing,MEA,ssp3,2020,mpi,2551492.571702693,2099.990689785644
KWT,developing,MEA,ssp3,2020,mri,2551492.571702693,2099.990689785644
KWT,developing,MEA,ssp3,2020,ukesm,2551492.571702693,2099.990689785644
KWT,developing,MEA,ssp3,2030,MM,2850336.1809352944,2583.193560313007
KWT,developing,MEA,ssp3,2030,gfdl,2850336.1809352944,2583.193560313007
KWT,developing,MEA,ssp3,2030,ipsl,2850336.1809352944,2583.1935603130073
KWT,developing,MEA,ssp3,2030,mpi,2850336.1809352944,2583.1935603130073
KWT,developing,MEA,ssp3,2030,mri,2850336.1809352944,2583.1935603130073
KWT,developing,MEA,ssp3,2030,ukesm,2850336.1809352944,2583.193560313007
KWT,developing,MEA,ssp3,2040,MM,3104934.11571955,3054.256678205471
KWT,developing,MEA,ssp3,2040,gfdl,3104934.11571955,3054.256678205471
KWT,developing,MEA,ssp3,2040,ipsl,3104934.11571955,3054.2566782054714
KWT,developing,MEA,ssp3,2040,mpi,3104934.11571955,3054.2566782054714
KWT,developing,MEA,ssp3,2040,mri,3104934.11571955,3054.256678205471
KWT,developing,MEA,ssp3,2040,ukesm,3104934.11571955,3054.256678205471
KWT,developing,MEA,ssp3,2050,MM,3288634.1444859635,3451.361359686262
KWT,developing,MEA,ssp3,2050,gfdl,3288634.1444859635,3451.3613596862615
KWT,developing,MEA,ssp3,2050,ipsl,3288634.1444859635,3451.3613596862615
KWT,developing,MEA,ssp3,2050,mpi,3288634.1444859635,3451.3613596862615
KWT,developing,MEA,ssp3,2050,mri,3288634.1444859635,3451.3613596862615
KWT,developing,MEA,ssp3,2050,ukesm,3288634.1444859635,3451.3613596862615
KWT,developing,MEA,ssp3,2060,MM,3366650.913776058,3753.365443952845
KWT,developing,MEA,ssp3,2060,gfdl,3366650.913776058,3753.365443952845
KWT,developing,MEA,ssp3,2060,ipsl,3366650.913776058,3753.365443952845
KWT,developing,MEA,ssp3,2060,mpi,3366650.913776058,3753.365443952845
KWT,developing,MEA,ssp3,2060,mri,3366650.913776058,3753.3654439528455
KWT,developing,MEA,ssp3,2060,ukesm,3366650.913776058,3753.3654439528455
KWT,developing,MEA,ssp3,2070,MM,3411397.561185269,3944.9267141820264
KWT,developing,MEA,ssp3,2070,gfdl,3411397.5611852687,3944.926714182027
KWT,developing,MEA,ssp3,2070,ipsl,3411397.5611852687,3944.926714182027
KWT,developing,MEA,ssp3,2070,mpi,3411397.5611852687,3944.926714182027
KWT,developing,MEA,ssp3,2070,mri,3411397.5611852687,3944.926714182027
KWT,developing,MEA,ssp3,2070,ukesm,3411397.5611852687,3944.926714182027
LAO,ldc,APC,ssp1,2010,MM,6854152.597547473,5.264329511854202
LAO,ldc,APC,ssp1,2010,gfdl,6854152.597547473,5.264329511854202
LAO,ldc,APC,ssp1,2010,ipsl,6854152.597547473,5.264329511854202
LAO,ldc,APC,ssp1,2010,mpi,6854152.597547473,5.264329511854202
LAO,ldc,APC,ssp1,2010,mri,6854152.597547473,5.264329511854202
LAO,ldc,APC,ssp1,2010,ukesm,6854152.597547473,5.264329511854202
LAO,ldc,APC,ssp1,2020,MM,7263325.9168545725,5.914929960583438
LAO,ldc,APC,ssp1,2020,gfdl,7263325.9168545725,5.914929960583481
LAO,ldc,APC,ssp1,2020,ipsl,7263325.9168545725,5.914929960583481
LAO,ldc,APC,ssp1,2020,mpi,7263325.9168545725,5.914929960583407
LAO,ldc,APC,ssp1,2020,mri,7263325.9168545725,5.914929960583407
LAO,ldc,APC,ssp1,2020,ukesm,7263325.9168545725,5.914929960583407
LAO,ldc,APC,ssp1,2030,MM,8059985.533118924,6.111604055096435
LAO,ldc,APC,ssp1,2030,gfdl,8059985.533118924,6.09811957828236
LAO,ldc,APC,ssp1,2030,ipsl,8059985.533118924,6.079148484998367
LAO,ldc,APC,ssp1,2030,mpi,8059985.533118924,6.175034034558351
LAO,ldc,APC,ssp1,2030,mri,8059985.533118924,6.081353705568437
LAO,ldc,APC,ssp1,2030,ukesm,8059985.533118924,6.12436447207466
LAO,ldc,APC,ssp1,2040,MM,8506962.578099305,6.013165496011148
LAO,ldc,APC,ssp1,2040,gfdl,8506962.578099305,5.976829469969113
LAO,ldc,APC,ssp1,2040,ipsl,8506962.578099305,5.9664133998209365
LAO,ldc,APC,ssp1,2040,mpi,8506962.578099305,6.127507544041571
LAO,ldc,APC,ssp1,2040,mri,8506962.578099305,5.99058302800375
LAO,ldc,APC,ssp1,2040,ukesm,8506962.578099305,6.004494038220366
LAO,ldc,APC,ssp1,2050,MM,8662563.33386724,5.415218106297649
LAO,ldc,APC,ssp1,2050,gfdl,8662563.33386724,5.384404805457834
LAO,ldc,APC,ssp1,2050,ipsl,8662563.33386724,5.405508359408894
LAO,ldc,APC,ssp1,2050,mpi,8662563.33386724,5.48571420288073
LAO,ldc,APC,ssp1,2050,mri,8662563.33386724,5.4037238926258215
LAO,ldc,APC,ssp1,2050,ukesm,8662563.33386724,5.396739271114966
LAO,ldc,APC,ssp1,2060,MM,8546325.320835872,4.8177578674486785
LAO,ldc,APC,ssp1,2060,gfdl,8546325.320835872,4.807434890298077
LAO,ldc,APC,ssp1,2060,ipsl,8546325.320835872,4.790080802698454
LAO,ldc,APC,ssp1,2060,mpi,8546325.320835872,4.860900127751975
LAO,ldc,APC,ssp1,2060,mri,8546325.320835872,4.822458852770922
LAO,ldc,APC,ssp1,2060,ukesm,8546325.320835872,4.807914663723962
LAO,ldc,APC,ssp1,2070,MM,8240238.758098908,4.098067535831806
LAO,ldc,APC,ssp1,2070,gfdl,8240238.758098908,4.087717131960814
LAO,ldc,APC,ssp1,2070,ipsl,8240238.758098908,4.068398928108545
LAO,ldc,APC,ssp1,2070,mpi,8240238.758098908,4.117055002979826
LAO,ldc,APC,ssp1,2070,mri,8240238.758098908,4.114823781066161
LAO,ldc,APC,ssp1,2070,ukesm,8240238.758098908,4.102342835043686
LAO,ldc,APC,ssp2,2010,MM,6854767.123289096,5.264505810434227
LAO,ldc,APC,ssp2,2010,gfdl,6854767.123289097,5.264505810434227
LAO,ldc,APC,ssp2,2010,ipsl,6854767.123289097,5.264505810434227
LAO,ldc,APC,ssp2,2010,mpi,6854767.123289097,5.264505810434227
LAO,ldc,APC,ssp2,2010,mri,6854767.123289097,5.264505810434227
LAO,ldc,APC,ssp2,2010,ukesm,6854767.123289097,5.264505810434227
LAO,ldc,APC,ssp2,2020,MM,7263278.106747669,6.047013790258179
LAO,ldc,APC,ssp2,2020,gfdl,7263278.106747669,6.04701379026002
LAO,ldc,APC,ssp2,2020,ipsl,7263278.106747669,6.04701379026002
LAO,ldc,APC,ssp2,2020,mpi,7263278.106747669,6.04701379026002
LAO,ldc,APC,ssp2,2020,mri,7263278.106747669,6.04701379026002
LAO,ldc,APC,ssp2,2020,ukesm,7263278.106747669,6.047013790250812
LAO,ldc,APC,ssp2,2030,MM,8214071.536647001,6.697227822459756
LAO,ldc,APC,ssp2,2030,gfdl,8214071.536647001,6.724150807645199
LAO,ldc,APC,ssp2,2030,ipsl,8214071.536647001,6.7172077094524525
LAO,ldc,APC,ssp2,2030,mpi,8214071.536647001,6.6740373530821016
LAO,ldc,APC,ssp2,2030,mri,8214071.536647001,6.655158266094824
LAO,ldc,APC,ssp2,2030,ukesm,8214071.536647001,6.715584976024202
LAO,ldc,APC,ssp2,2040,MM,8918668.762387453,7.147729861488267
LAO,ldc,APC,ssp2,2040,gfdl,8918668.762387453,7.181001481555504
LAO,ldc,APC,ssp2,2040,ipsl,8918668.762387453,7.164684607382988
LAO,ldc,APC,ssp2,2040,mpi,8918668.762387453,7.115581398677589
LAO,ldc,APC,ssp2,2040,mri,8918668.762387453,7.094064455113019
LAO,ldc,APC,ssp2,2040,ukesm,8918668.762387453,7.18331736471223
LAO,ldc,APC,ssp2,2050,MM,9325714.99361322,7.381736221055538
LAO,ldc,APC,ssp2,2050,gfdl,9325714.99361322,7.408993493841611
LAO,ldc,APC,ssp2,2050,ipsl,9325714.99361322,7.398080785399242
LAO,ldc,APC,ssp2,2050,mpi,9325714.99361322,7.404354587943961
LAO,ldc,APC,ssp2,2050,mri,9325714.99361322,7.284081141238693
LAO,ldc,APC,ssp2,2050,ukesm,9325714.99361322,7.413171096854189
LAO,ldc,APC,ssp2,2060,MM,9476989.657823246,7.473042608140146
LAO,ldc,APC,ssp2,2060,gfdl,9476989.657823246,7.523356333416943
LAO,ldc,APC,ssp2,2060,ipsl,9476989.657823246,7.491752092476626
LAO,ldc,APC,ssp2,2060,mpi,9476989.657823246,7.485991557839824
LAO,ldc,APC,ssp2,2060,mri,9476989.657823246,7.352263363906117
LAO,ldc,APC,ssp2,2060,ukesm,9476989.657823246,7.511849693061223
LAO,ldc,APC,ssp2,2070,MM,9424774.22863285,7.394935738611302
LAO,ldc,APC,ssp2,2070,gfdl,9424774.22863285,7.452751031604955
LAO,ldc,APC,ssp2,2070,ipsl,9424774.22863285,7.426301209280859
LAO,ldc,APC,ssp2,2070,mpi,9424774.22863285,7.445082401917228
LAO,ldc,APC,ssp2,2070,mri,9424774.22863285,7.243968377675297
LAO,ldc,APC,ssp2,2070,ukesm,9424774.22863285,7.40657567257817
LAO,ldc,APC,ssp3,2010,MM,6854334.969725853,5.265071746888084
LAO,ldc,APC,ssp3,2010,gfdl,6854334.969725853,5.265071746890205
LAO,ldc,APC,ssp3,2010,ipsl,6854334.969725853,5.265071746890205
LAO,ldc,APC,ssp3,2010,mpi,6854334.969725853,5.265071746890205
LAO,ldc,APC,ssp3,2010,mri,6854334.969725853,5.265071746890205
LAO,ldc,APC,ssp3,2010,ukesm,6854334.969725853,5.2650717468796
LAO,ldc,APC,ssp3,2020,MM,7263218.233339396,6.186986884238264
LAO,ldc,APC,ssp3,2020,gfdl,7263218.233339395,6.186986884238264
LAO,ldc,APC,ssp3,2020,ipsl,7263218.233339395,6.186986884238264
LAO,ldc,APC,ssp3,2020,mpi,7263218.233339395,6.186986884238264
LAO,ldc,APC,ssp3,2020,mri,7263218.233339395,6.186986884238264
LAO,ldc,APC,ssp3,2020,ukesm,7263218.233339395,6.186986884238264
LAO,ldc,APC,ssp3,2030,MM,8393629.84072636,7.1411069744122315
LAO,ldc,APC,ssp3,2030,gfdl,8393629.84072636,7.148882605542461
LAO,ldc,APC,ssp3,2030,ipsl,8393629.84072636,7.103237462514015
LAO,ldc,APC,ssp3,2030,mpi,8393629.84072636,7.108678128388369
LAO,ldc,APC,ssp3,2030,mri,8393629.84072636,7.148095342024724
LAO,ldc,APC,ssp3,2030,ukesm,8393629.84072636,7.19664133359159
LAO,ldc,APC,ssp3,2040,MM,9458871.64271486,7.952507795798366
LAO,ldc,APC,ssp3,2040,gfdl,9458871.64271486,7.947567399704306
LAO,ldc,APC,ssp3,2040,ipsl,9458871.64271486,7.942732849828896
LAO,ldc,APC,ssp3,2040,mpi,9458871.64271486,7.902046551075024
LAO,ldc,APC,ssp3,2040,mri,9458871.64271486,7.947470248495703
LAO,ldc,APC,ssp3,2040,ukesm,9458871.64271486,8.022721929887899
LAO,ldc,APC,ssp3,2050,MM,10315458.59363002,8.768599116682836
LAO,ldc,APC,ssp3,2050,gfdl,10315458.59363002,8.772657521365764
LAO,ldc,APC,ssp3,2050,ipsl,10315458.59363002,8.779801019078826
LAO,ldc,APC,ssp3,2050,mpi,10315458.59363002,8.709177852600169
LAO,ldc,APC,ssp3,2050,mri,10315458.59363002,8.767441508062323
LAO,ldc,APC,ssp3,2050,ukesm,10315458.59363002,8.813917682307094
LAO,ldc,APC,ssp3,2060,MM,11048585.60349514,9.480724799679573
LAO,ldc,APC,ssp3,2060,gfdl,11048585.60349514,9.479748725086214
LAO,ldc,APC,ssp3,2060,ipsl,11048585.60349514,9.486678742307316
LAO,ldc,APC,ssp3,2060,mpi,11048585.60349514,9.472924417043195
LAO,ldc,APC,ssp3,2060,mri,11048585.60349514,9.437294824627225
LAO,ldc,APC,ssp3,2060,ukesm,11048585.60349514,9.526977289333916
LAO,ldc,APC,ssp3,2070,MM,11671564.98795862,10.173212265854037
LAO,ldc,APC,ssp3,2070,gfdl,11671564.98795862,10.158269049008457
LAO,ldc,APC,ssp3,2070,ipsl,11671564.98795862,10.190172201389078
LAO,ldc,APC,ssp3,2070,mpi,11671564.98795862,10.312666288903165
LAO,ldc,APC,ssp3,2070,mri,11671564.98795862,10.08219278306528
LAO,ldc,APC,ssp3,2070,ukesm,11671564.98795862,10.122761006904206
LBN,developing,MEA,ssp1,2010,MM,3370112.590451639,1562.23090273119
LBN,developing,MEA,ssp1,2010,gfdl,3370112.590451639,1562.23090273119
LBN,developing,MEA,ssp1,2010,ipsl,3370112.590451639,1562.23090273119
LBN,developing,MEA,ssp1,2010,mpi,3370112.590451639,1562.23090273119
LBN,developing,MEA,ssp1,2010,mri,3370112.590451639,1562.23090273119
LBN,developing,MEA,ssp1,2010,ukesm,3370112.590451639,1562.23090273119
LBN,developing,MEA,ssp1,2020,MM,4107027.9153215266,1682.9269805310737
LBN,developing,MEA,ssp1,2020,gfdl,4107027.9153215266,1682.926980531074
LBN,developing,MEA,ssp1,2020,ipsl,4107027.9153215266,1682.926980531074
LBN,developing,MEA,ssp1,2020,mpi,4107027.9153215266,1682.926980531074
LBN,developing,MEA,ssp1,2020,mri,4107027.9153215266,1682.926980531074
LBN,developing,MEA,ssp1,2020,ukesm,4107027.9153215266,1682.926980531074
LBN,developing,MEA,ssp1,2030,MM,4407057.854379895,1768.1302775696695
LBN,developing,MEA,ssp1,2030,gfdl,4407057.854379895,1768.1302775696695
LBN,developing,MEA,ssp1,2030,ipsl,4407057.854379895,1768.1302775696695
LBN,developing,MEA,ssp1,2030,mpi,4407057.854379895,1768.1302775696695
LBN,developing,MEA,ssp1,2030,mri,4407057.854379895,1768.1302775696695
LBN,developing,MEA,ssp1,2030,ukesm,4407057.854379895,1768.1302775696695
LBN,developing,MEA,ssp1,2040,MM,4627997.093143173,1813.6699388552188
LBN,developing,MEA,ssp1,2040,gfdl,4627997.093143173,1813.6699388552188
LBN,developing,MEA,ssp1,2040,ipsl,4627997.093143173,1813.6699388552188
LBN,developing,MEA,ssp1,2040,mpi,4627997.093143173,1813.669938855219
LBN,developing,MEA,ssp1,2040,mri,4627997.093143173,1813.669938855219
LBN,developing,MEA,ssp1,2040,ukesm,4627997.093143173,1813.669938855219
LBN,developing,MEA,ssp1,2050,MM,4738881.061107056,1816.3813238015457
LBN,developing,MEA,ssp1,2050,gfdl,4738881.061107056,1816.3813238015457
LBN,developing,MEA,ssp1,2050,ipsl,4738881.061107056,1816.381323801546
LBN,developing,MEA,ssp1,2050,mpi,4738881.061107056,1816.381323801546
LBN,developing,MEA,ssp1,2050,mri,4738881.061107056,1816.3813238015457
LBN,developing,MEA,ssp1,2050,ukesm,4738881.061107056,1816.3813238015457
LBN,developing,MEA,ssp1,2060,MM,4730009.69858076,1774.0099481803088
LBN,developing,MEA,ssp1,2060,gfdl,4730009.69858076,1778.819256953699
LBN,developing,MEA,ssp1,2060,ipsl,4730009.69858076,1778.819256953699
LBN,developing,MEA,ssp1,2060,mpi,4730009.69858076,1770.697440309042
LBN,developing,MEA,ssp1,2060,mri,4730009.69858076,1770.959620879257
LBN,developing,MEA,ssp1,2060,ukesm,4730009.69858076,1770.7541658058474
LBN,developing,MEA,ssp1,2070,MM,4631489.863782537,959.5944181030734
LBN,developing,MEA,ssp1,2070,gfdl,4631489.863782537,1705.7828348476223
LBN,developing,MEA,ssp1,2070,ipsl,4631489.863782537,1705.7828348476223
LBN,developing,MEA,ssp1,2070,mpi,4631489.863782537,475.7676191308433
LBN,developing,MEA,ssp1,2070,mri,4631489.863782537,456.5381553977835
LBN,developing,MEA,ssp1,2070,ukesm,4631489.863782537,454.1006462914957
LBN,developing,MEA,ssp2,2010,MM,3369814.76043218,1562.353411418156
LBN,developing,MEA,ssp2,2010,gfdl,3369814.76043218,1562.353411418156
LBN,developing,MEA,ssp2,2010,ipsl,3369814.76043218,1562.353411418156
LBN,developing,MEA,ssp2,2010,mpi,3369814.76043218,1562.353411418156
LBN,developing,MEA,ssp2,2010,mri,3369814.76043218,1562.353411418156
LBN,developing,MEA,ssp2,2010,ukesm,3369814.76043218,1562.353411418156
