iso,region_dev,region_ar6_6,ssp,year,hdi
KWT,developing,MEA,ssp1,2060,0.83021029
KWT,developing,MEA,ssp2,2060,0.816295523
KWT,developing,MEA,ssp3,2060,0.781571735
KWT,developing,MEA,ssp4,2060,0.779898373
KWT,developing,MEA,ssp5,2060,0.828128629
KWT,developing,MEA,ssp1,2065,0.832423761
KWT,developing,MEA,ssp2,2065,0.820814832
KWT,developing,MEA,ssp3,2065,0.785496089
KWT,developing,MEA,ssp4,2065,0.783787188
KWT,developing,MEA,ssp5,2065,0.830364204
KWT,developing,MEA,ssp1,2070,0.834715488
KWT,developing,MEA,ssp2,2070,0.824958217
KWT,developing,MEA,ssp3,2070,0.788882763
KWT,developing,MEA,ssp4,2070,0.787363333
KWT,developing,MEA,ssp5,2070,0.832627374
LAO,ldc,APC,ssp1,2030,0.592330799
LAO,ldc,APC,ssp2,2030,0.551385207
LAO,ldc,APC,ssp3,2030,0.50803083
LAO,ldc,APC,ssp4,2030,0.490219655
LAO,ldc,APC,ssp5,2030,0.596385332
LAO,ldc,APC,ssp1,2035,0.608759499
LAO,ldc,APC,ssp2,2035,0.562397858
LAO,ldc,APC,ssp3,2035,0.509671429
LAO,ldc,APC,ssp4,2035,0.491417315
LAO,ldc,APC,ssp5,2035,0.61509128
LAO,ldc,APC,ssp1,2040,0.624498413
LAO,ldc,APC,ssp2,2040,0.573649043
LAO,ldc,APC,ssp3,2040,0.510495904
LAO,ldc,APC,ssp4,2040,0.492426959
LAO,ldc,APC,ssp5,2040,0.633410345
LAO,ldc,APC,ssp1,2045,0.639280414
LAO,ldc,APC,ssp2,2045,0.583596116
LAO,ldc,APC,ssp3,2045,0.511447725
LAO,ldc,APC,ssp4,2045,0.494180364
LAO,ldc,APC,ssp5,2045,0.650179423
LAO,ldc,APC,ssp1,2050,0.651584425
LAO,ldc,APC,ssp2,2050,0.59336924
LAO,ldc,APC,ssp3,2050,0.51230467
LAO,ldc,APC,ssp4,2050,0.496650488
LAO,ldc,APC,ssp5,2050,0.660285044
LAO,ldc,APC,ssp1,2055,0.661553669
LAO,ldc,APC,ssp2,2055,0.601893289
LAO,ldc,APC,ssp3,2055,0.511498739
LAO,ldc,APC,ssp4,2055,0.49816631
LAO,ldc,APC,ssp5,2055,0.668264007
LAO,ldc,APC,ssp1,2060,0.669968368
LAO,ldc,APC,ssp2,2060,0.610093819
LAO,ldc,APC,ssp3,2060,0.512045484
LAO,ldc,APC,ssp4,2060,0.499983751
LAO,ldc,APC,ssp5,2060,0.677489515
LAO,ldc,APC,ssp1,2065,0.678836435
LAO,ldc,APC,ssp2,2065,0.61847662
LAO,ldc,APC,ssp3,2065,0.511769273
LAO,ldc,APC,ssp4,2065,0.501136396
LAO,ldc,APC,ssp5,2065,0.687215998
LAO,ldc,APC,ssp1,2070,0.687256821
LAO,ldc,APC,ssp2,2070,0.627154911
LAO,ldc,APC,ssp3,2070,0.512025756
LAO,ldc,APC,ssp4,2070,0.502846154
LAO,ldc,APC,ssp5,2070,0.696191936
LBN,developing,MEA,ssp1,2030,0.771896799
LBN,developing,MEA,ssp2,2030,0.76239761
LBN,developing,MEA,ssp3,2030,0.724520967
LBN,developing,MEA,ssp4,2030,0.724495445
LBN,developing,MEA,ssp5,2030,0.774394323
LBN,developing,MEA,ssp1,2035,0.78260094
LBN,developing,MEA,ssp2,2035,0.772097066
LBN,developing,MEA,ssp3,2035,0.729145174
LBN,developing,MEA,ssp4,2035,0.730348017
LBN,developing,MEA,ssp5,2035,0.786318528
LBN,developing,MEA,ssp1,2040,0.79266127
LBN,developing,MEA,ssp2,2040,0.781962788
LBN,developing,MEA,ssp3,2040,0.734559494
LBN,developing,MEA,ssp4,2040,0.736763859
LBN,developing,MEA,ssp5,2040,0.797688469
LBN,developing,MEA,ssp1,2045,0.801679112
LBN,developing,MEA,ssp2,2045,0.79031769
LBN,developing,MEA,ssp3,2045,0.739577563
LBN,developing,MEA,ssp4,2045,0.743277531
LBN,developing,MEA,ssp5,2045,0.807136416
LBN,developing,MEA,ssp1,2050,0.807703829
LBN,developing,MEA,ssp2,2050,0.797397526
LBN,developing,MEA,ssp3,2050,0.743704776
LBN,developing,MEA,ssp4,2050,0.749151445
LBN,developing,MEA,ssp5,2050,0.808689115
LBN,developing,MEA,ssp1,2055,0.81097737
LBN,developing,MEA,ssp2,2055,0.802009016
LBN,developing,MEA,ssp3,2055,0.746472213
LBN,developing,MEA,ssp4,2055,0.754141879
LBN,developing,MEA,ssp5,2055,0.808716019
LBN,developing,MEA,ssp1,2060,0.811434503
LBN,developing,MEA,ssp2,2060,0.805381117
LBN,developing,MEA,ssp3,2060,0.748816944
LBN,developing,MEA,ssp4,2060,0.756773486
LBN,developing,MEA,ssp5,2060,0.810045633
LBN,developing,MEA,ssp1,2065,0.812805603
LBN,developing,MEA,ssp2,2065,0.808571261
LBN,developing,MEA,ssp3,2065,0.750637275
LBN,developing,MEA,ssp4,2065,0.759082297
LBN,developing,MEA,ssp5,2065,0.812761884
LBN,developing,MEA,ssp1,2070,0.814798064
LBN,developing,MEA,ssp2,2070,0.811882255
LBN,developing,MEA,ssp3,2070,0.752194267
LBN,developing,MEA,ssp4,2070,0.761176907
LBN,developing,MEA,ssp5,2070,0.815868878
LBR,ldc,AFR,ssp1,2030,0.46242131
LBR,ldc,AFR,ssp2,2030,0.377177804
LBR,ldc,AFR,ssp3,2030,0.269815176
LBR,ldc,AFR,ssp4,2030,0.262020921
LBR,ldc,AFR,ssp5,2030,0.469026953
LBR,ldc,AFR,ssp1,2035,0.501538019
LBR,ldc,AFR,ssp2,2035,0.407757816
LBR,ldc,AFR,ssp3,2035,0.277102263
LBR,ldc,AFR,ssp4,2035,0.270005945
LBR,ldc,AFR,ssp5,2035,0.511301227
LBR,ldc,AFR,ssp1,2040,0.536587099
LBR,ldc,AFR,ssp2,2040,0.436421848
LBR,ldc,AFR,ssp3,2040,0.28209773
LBR,ldc,AFR,ssp4,2040,0.275895084
LBR,ldc,AFR,ssp5,2040,0.549348387
LBR,ldc,AFR,ssp1,2045,0.568460745
LBR,ldc,AFR,ssp2,2045,0.463499136
LBR,ldc,AFR,ssp3,2045,0.285608768
LBR,ldc,AFR,ssp4,2045,0.280421441
LBR,ldc,AFR,ssp5,2045,0.583428982
LBR,ldc,AFR,ssp1,2050,0.595646427
LBR,ldc,AFR,ssp2,2050,0.488449356
LBR,ldc,AFR,ssp3,2050,0.288752918
LBR,ldc,AFR,ssp4,2050,0.284803636
LBR,ldc,AFR,ssp5,2050,0.608801687
LBR,ldc,AFR,ssp1,2055,0.619139098
LBR,ldc,AFR,ssp2,2055,0.510922621
LBR,ldc,AFR,ssp3,2055,0.291224348
LBR,ldc,AFR,ssp4,2055,0.288728573
LBR,ldc,AFR,ssp5,2055,0.630407705
LBR,ldc,AFR,ssp1,2060,0.638849235
LBR,ldc,AFR,ssp2,2060,0.531741908
LBR,ldc,AFR,ssp3,2060,0.293502315
LBR,ldc,AFR,ssp4,2060,0.291730361
LBR,ldc,AFR,ssp5,2060,0.650734003
LBR,ldc,AFR,ssp1,2065,0.657274094
LBR,ldc,AFR,ssp2,2065,0.551494466
LBR,ldc,AFR,ssp3,2065,0.295829304
LBR,ldc,AFR,ssp4,2065,0.29479599
LBR,ldc,AFR,ssp5,2065,0.669840934
LBR,ldc,AFR,ssp1,2070,0.674186239
LBR,ldc,AFR,ssp2,2070,0.570304601
LBR,ldc,AFR,ssp3,2070,0.298599646
LBR,ldc,AFR,ssp4,2070,0.298274827
LBR,ldc,AFR,ssp5,2070,0.687149337
LCA,developing,LAM,ssp1,2030,0.747041805
LCA,developing,LAM,ssp2,2030,0.730175224
LCA,developing,LAM,ssp3,2030,0.695556181
LCA,developing,LAM,ssp4,2030,0.687501157
LCA,developing,LAM,ssp5,2030,0.749634416
LCA,developing,LAM,ssp1,2035,0.757034637
LCA,developing,LAM,ssp2,2035,0.738843855
LCA,developing,LAM,ssp3,2035,0.70001415
LCA,developing,LAM,ssp4,2035,0.691596726
LCA,developing,LAM,ssp5,2035,0.760887833
LCA,developing,LAM,ssp1,2040,0.767799883
LCA,developing,LAM,ssp2,2040,0.747837987
LCA,developing,LAM,ssp3,2040,0.704768414
LCA,developing,LAM,ssp4,2040,0.696262945
LCA,developing,LAM,ssp5,2040,0.773082953
LCA,developing,LAM,ssp1,2045,0.778381955
LCA,developing,LAM,ssp2,2045,0.755567687
LCA,developing,LAM,ssp3,2045,0.70926184
LCA,developing,LAM,ssp4,2045,0.701080384
LCA,developing,LAM,ssp5,2045,0.784287806
LCA,developing,LAM,ssp1,2050,0.785996945
LCA,developing,LAM,ssp2,2050,0.76316455
LCA,developing,LAM,ssp3,2050,0.712549939
LCA,developing,LAM,ssp4,2050,0.705393251
LCA,developing,LAM,ssp5,2050,0.787590731
LCA,developing,LAM,ssp1,2055,0.790309509
LCA,developing,LAM,ssp2,2055,0.769040008
LCA,developing,LAM,ssp3,2055,0.714435954
LCA,developing,LAM,ssp4,2055,0.708861332
LCA,developing,LAM,ssp5,2055,0.788724744
LCA,developing,LAM,ssp1,2060,0.791364643
LCA,developing,LAM,ssp2,2060,0.774099551
LCA,developing,LAM,ssp3,2060,0.716212878
LCA,developing,LAM,ssp4,2060,0.710378181
LCA,developing,LAM,ssp5,2060,0.790689667
LCA,developing,LAM,ssp1,2065,0.792895249
LCA,developing,LAM,ssp2,2065,0.778502481
LCA,developing,LAM,ssp3,2065,0.717844189
LCA,developing,LAM,ssp4,2065,0.711716098
LCA,developing,LAM,ssp5,2065,0.793673431
LCA,developing,LAM,ssp1,2070,0.79527117
LCA,developing,LAM,ssp2,2070,0.782615332
LCA,developing,LAM,ssp3,2070,0.719537291
LCA,developing,LAM,ssp4,2070,0.712967672
LCA,developing,LAM,ssp5,2070,0.797304453
LSO,ldc,AFR,ssp1,2030,0.54146926
LSO,ldc,AFR,ssp2,2030,0.48257413
LSO,ldc,AFR,ssp3,2030,0.405665065
LSO,ldc,AFR,ssp4,2030,0.390799242
LSO,ldc,AFR,ssp5,2030,0.546400825
LSO,ldc,AFR,ssp1,2035,0.56845428
LSO,ldc,AFR,ssp2,2035,0.499157654
LSO,ldc,AFR,ssp3,2035,0.410674685
LSO,ldc,AFR,ssp4,2035,0.395876493
LSO,ldc,AFR,ssp5,2035,0.576265047
LSO,ldc,AFR,ssp1,2040,0.594431245
LSO,ldc,AFR,ssp2,2040,0.516697672
LSO,ldc,AFR,ssp3,2040,0.414959908
LSO,ldc,AFR,ssp4,2040,0.400894867
LSO,ldc,AFR,ssp5,2040,0.605293502
LSO,ldc,AFR,ssp1,2045,0.619117836
LSO,ldc,AFR,ssp2,2045,0.533528531
LSO,ldc,AFR,ssp3,2045,0.417694147
LSO,ldc,AFR,ssp4,2045,0.404963401
LSO,ldc,AFR,ssp5,2045,0.632290035
LSO,ldc,AFR,ssp1,2050,0.638656497
LSO,ldc,AFR,ssp2,2050,0.550356156
LSO,ldc,AFR,ssp3,2050,0.422615726
LSO,ldc,AFR,ssp4,2050,0.411801055
LSO,ldc,AFR,ssp5,2050,0.649796256
LSO,ldc,AFR,ssp1,2055,0.6555527
LSO,ldc,AFR,ssp2,2055,0.565527753
LSO,ldc,AFR,ssp3,2055,0.428892291
LSO,ldc,AFR,ssp4,2055,0.420437549
LSO,ldc,AFR,ssp5,2055,0.664643186
LSO,ldc,AFR,ssp1,2060,0.669087093
LSO,ldc,AFR,ssp2,2060,0.580634172
LSO,ldc,AFR,ssp3,2060,0.431535114
LSO,ldc,AFR,ssp4,2060,0.42450141
LSO,ldc,AFR,ssp5,2060,0.678774315
LSO,ldc,AFR,ssp1,2065,0.682777887
LSO,ldc,AFR,ssp2,2065,0.595011453
LSO,ldc,AFR,ssp3,2065,0.438983596
LSO,ldc,AFR,ssp4,2065,0.433273784
LSO,ldc,AFR,ssp5,2065,0.693055132
LSO,ldc,AFR,ssp1,2070,0.695917008
LSO,ldc,AFR,ssp2,2070,0.609119662
LSO,ldc,AFR,ssp3,2070,0.442325201
LSO,ldc,AFR,ssp4,2070,0.437864188
LSO,ldc,AFR,ssp5,2070,0.706466947
LTU,developed,DEV,ssp1,2030,0.830398405
LTU,developed,DEV,ssp2,2030,0.826019398
LTU,developed,DEV,ssp3,2030,0.810725484
LTU,developed,DEV,ssp4,2030,0.802444102
LTU,developed,DEV,ssp5,2030,0.832726672
LTU,developed,DEV,ssp1,2035,0.835856544
LTU,developed,DEV,ssp2,2035,0.830538038
LTU,developed,DEV,ssp3,2035,0.81465115
LTU,developed,DEV,ssp4,2035,0.805804767
LTU,developed,DEV,ssp5,2035,0.839137051
LTU,developed,DEV,ssp1,2040,0.839725338
LTU,developed,DEV,ssp2,2040,0.8343722
LTU,developed,DEV,ssp3,2040,0.81730034
LTU,developed,DEV,ssp4,2040,0.808480926
LTU,developed,DEV,ssp5,2040,0.844043575
LTU,developed,DEV,ssp1,2045,0.842596199
LTU,developed,DEV,ssp2,2045,0.836088989
LTU,developed,DEV,ssp3,2045,0.81932542
LTU,developed,DEV,ssp4,2045,0.810455842
LTU,developed,DEV,ssp5,2045,0.847434953
LTU,developed,DEV,ssp1,2050,0.843135516
LTU,developed,DEV,ssp2,2050,0.83714929
LTU,developed,DEV,ssp3,2050,0.820695056
LTU,developed,DEV,ssp4,2050,0.812333292
LTU,developed,DEV,ssp5,2050,0.843812454
LTU,developed,DEV,ssp1,2055,0.842226442
LTU,developed,DEV,ssp2,2055,0.836648943
LTU,developed,DEV,ssp3,2055,0.821384639
LTU,developed,DEV,ssp4,2055,0.81413438
LTU,developed,DEV,ssp5,2055,0.839750312
LTU,developed,DEV,ssp1,2060,0.839609917
LTU,developed,DEV,ssp2,2060,0.836350577
LTU,developed,DEV,ssp3,2060,0.822579951
LTU,developed,DEV,ssp4,2060,0.81441698
LTU,developed,DEV,ssp5,2060,0.837921267
LTU,developed,DEV,ssp1,2065,0.838524829
LTU,developed,DEV,ssp2,2065,0.836569398
LTU,developed,DEV,ssp3,2065,0.8239643
LTU,developed,DEV,ssp4,2065,0.814769054
LTU,developed,DEV,ssp5,2065,0.837913564
LTU,developed,DEV,ssp1,2070,0.8384509
LTU,developed,DEV,ssp2,2070,0.837478268
LTU,developed,DEV,ssp3,2070,0.825751432
LTU,developed,DEV,ssp4,2070,0.815325374
LTU,developed,DEV,ssp5,2070,0.838735557
LUX,developed,DEV,ssp1,2030,0.908302511
LUX,developed,DEV,ssp2,2030,0.899230832
LUX,developed,DEV,ssp3,2030,0.863052382
LUX,developed,DEV,ssp4,2030,0.856673388
LUX,developed,DEV,ssp5,2030,0.910213159
LUX,developed,DEV,ssp1,2035,0.916738982
LUX,developed,DEV,ssp2,2035,0.907040514
LUX,developed,DEV,ssp3,2035,0.867522461
LUX,developed,DEV,ssp4,2035,0.861271266
LUX,developed,DEV,ssp5,2035,0.919548627
LUX,developed,DEV,ssp1,2040,0.924059425
LUX,developed,DEV,ssp2,2040,0.914277583
LUX,developed,DEV,ssp3,2040,0.871658743
LUX,developed,DEV,ssp4,2040,0.865332964
LUX,developed,DEV,ssp5,2040,0.927767794
LUX,developed,DEV,ssp1,2045,0.930491631
LUX,developed,DEV,ssp2,2045,0.919636004
LUX,developed,DEV,ssp3,2045,0.875350433
LUX,developed,DEV,ssp4,2045,0.8688691
LUX,developed,DEV,ssp5,2045,0.934046729
LUX,developed,DEV,ssp1,2050,0.933816427
LUX,developed,DEV,ssp2,2050,0.923828229
LUX,developed,DEV,ssp3,2050,0.877879841
LUX,developed,DEV,ssp4,2050,0.871741782
LUX,developed,DEV,ssp5,2050,0.931377581
LUX,developed,DEV,ssp1,2055,0.934706397
LUX,developed,DEV,ssp2,2055,0.925890688
LUX,developed,DEV,ssp3,2055,0.879337069
LUX,developed,DEV,ssp4,2055,0.874130113
LUX,developed,DEV,ssp5,2055,0.926981073
LUX,developed,DEV,ssp1,2060,0.93242802
LUX,developed,DEV,ssp2,2060,0.927235377
LUX,developed,DEV,ssp3,2060,0.8809329
LUX,developed,DEV,ssp4,2060,0.874279184
LUX,developed,DEV,ssp5,2060,0.923702201
LUX,developed,DEV,ssp1,2065,0.930992768
LUX,developed,DEV,ssp2,2065,0.928517322
LUX,developed,DEV,ssp3,2065,0.882436291
LUX,developed,DEV,ssp4,2065,0.874318125
LUX,developed,DEV,ssp5,2065,0.921722747
LUX,developed,DEV,ssp1,2070,0.929972445
LUX,developed,DEV,ssp2,2070,0.929618679
LUX,developed,DEV,ssp3,2070,0.883775841
LUX,developed,DEV,ssp4,2070,0.874080356
LUX,developed,DEV,ssp5,2070,0.920110143
LVA,developed,DEV,ssp1,2030,0.819587074
LVA,developed,DEV,ssp2,2030,0.81250777
LVA,developed,DEV,ssp3,2030,0.795049423
LVA,developed,DEV,ssp4,2030,0.790006865
LVA,developed,DEV,ssp5,2030,0.821984043
LVA,developed,DEV,ssp1,2035,0.826401413
LVA,developed,DEV,ssp2,2035,0.818816935
LVA,developed,DEV,ssp3,2035,0.799561943
LVA,developed,DEV,ssp4,2035,0.794990383
LVA,developed,DEV,ssp5,2035,0.829887675
LVA,developed,DEV,ssp1,2040,0.831454081
LVA,developed,DEV,ssp2,2040,0.823428337
LVA,developed,DEV,ssp3,2040,0.802874674
LVA,developed,DEV,ssp4,2040,0.79840797
LVA,developed,DEV,ssp5,2040,0.836085442
LVA,developed,DEV,ssp1,2045,0.835187625
LVA,developed,DEV,ssp2,2045,0.826180282
LVA,developed,DEV,ssp3,2045,0.805366399
LVA,developed,DEV,ssp4,2045,0.801271935
LVA,developed,DEV,ssp5,2045,0.840415342
LVA,developed,DEV,ssp1,2050,0.836425324
LVA,developed,DEV,ssp2,2050,0.828075576
LVA,developed,DEV,ssp3,2050,0.806989712
LVA,developed,DEV,ssp4,2050,0.803749648
LVA,developed,DEV,ssp5,2050,0.837552092
LVA,developed,DEV,ssp1,2055,0.836184445
LVA,developed,DEV,ssp2,2055,0.828360517
LVA,developed,DEV,ssp3,2055,0.807727023
LVA,developed,DEV,ssp4,2055,0.80600089
LVA,developed,DEV,ssp5,2055,0.834164746
LVA,developed,DEV,ssp1,2060,0.833959486
LVA,developed,DEV,ssp2,2060,0.828616724
LVA,developed,DEV,ssp3,2060,0.808865153
LVA,developed,DEV,ssp4,2060,0.806531828
LVA,developed,DEV,ssp5,2060,0.83268796
LVA,developed,DEV,ssp1,2065,0.833233725
LVA,developed,DEV,ssp2,2065,0.829456816
LVA,developed,DEV,ssp3,2065,0.810349462
LVA,developed,DEV,ssp4,2065,0.807294475
LVA,developed,DEV,ssp5,2065,0.833018928
LVA,developed,DEV,ssp1,2070,0.833481055
LVA,developed,DEV,ssp2,2070,0.830850404
LVA,developed,DEV,ssp3,2070,0.812214687
LVA,developed,DEV,ssp4,2070,0.808251204
LVA,developed,DEV,ssp5,2070,0.834142496
MAR,developing,AFR,ssp1,2030,0.647226253
MAR,developing,AFR,ssp2,2030,0.618615676
MAR,developing,AFR,ssp3,2030,0.529380579
MAR,developing,AFR,ssp4,2030,0.525586676
MAR,developing,AFR,ssp5,2030,0.65001419
MAR,developing,AFR,ssp1,2035,0.669552106
MAR,developing,AFR,ssp2,2035,0.637810312
MAR,developing,AFR,ssp3,2035,0.534886382
MAR,developing,AFR,ssp4,2035,0.531963488
MAR,developing,AFR,ssp5,2035,0.674078238
MAR,developing,AFR,ssp1,2040,0.690364998
MAR,developing,AFR,ssp2,2040,0.656486916
MAR,developing,AFR,ssp3,2040,0.538923306
MAR,developing,AFR,ssp4,2040,0.538129311
MAR,developing,AFR,ssp5,2040,0.696935146
MAR,developing,AFR,ssp1,2045,0.710042346
MAR,developing,AFR,ssp2,2045,0.673332511
MAR,developing,AFR,ssp3,2045,0.542499036
MAR,developing,AFR,ssp4,2045,0.543923391
MAR,developing,AFR,ssp5,2045,0.718152011
MAR,developing,AFR,ssp1,2050,0.727028025
MAR,developing,AFR,ssp2,2050,0.688946065
MAR,developing,AFR,ssp3,2050,0.544428931
MAR,developing,AFR,ssp4,2050,0.549431024
MAR,developing,AFR,ssp5,2050,0.732123404
MAR,developing,AFR,ssp1,2055,0.741178214
MAR,developing,AFR,ssp2,2055,0.702190875
MAR,developing,AFR,ssp3,2055,0.545626732
MAR,developing,AFR,ssp4,2055,0.554543166
MAR,developing,AFR,ssp5,2055,0.743484467
MAR,developing,AFR,ssp1,2060,0.75142362
MAR,developing,AFR,ssp2,2060,0.714368775
MAR,developing,AFR,ssp3,2060,0.547173675
MAR,developing,AFR,ssp4,2060,0.558406175
MAR,developing,AFR,ssp5,2060,0.754043354
MAR,developing,AFR,ssp1,2065,0.760609057
MAR,developing,AFR,ssp2,2065,0.726759028
MAR,developing,AFR,ssp3,2065,0.548639115
MAR,developing,AFR,ssp4,2065,0.562188588
MAR,developing,AFR,ssp5,2065,0.763670364
MAR,developing,AFR,ssp1,2070,0.768514147
MAR,developing,AFR,ssp2,2070,0.738848095
MAR,developing,AFR,ssp3,2070,0.550340405
MAR,developing,AFR,ssp4,2070,0.565850617
MAR,developing,AFR,ssp5,2070,0.771819652
MDA,developed,EEA,ssp1,2030,0.774450459
MDA,developed,EEA,ssp2,2030,0.756844219
MDA,developed,EEA,ssp3,2030,0.740560678
MDA,developed,EEA,ssp4,2030,0.732800338
MDA,developed,EEA,ssp5,2030,0.777046776
MDA,developed,EEA,ssp1,2035,0.79029168
MDA,developed,EEA,ssp2,2035,0.770771617
MDA,developed,EEA,ssp3,2035,0.753039233
MDA,developed,EEA,ssp4,2035,0.744828071
MDA,developed,EEA,ssp5,2035,0.793769748
MDA,developed,EEA,ssp1,2040,0.800211349
MDA,developed,EEA,ssp2,2040,0.78003734
MDA,developed,EEA,ssp3,2040,0.760183389
MDA,developed,EEA,ssp4,2040,0.752504664
MDA,developed,EEA,ssp5,2040,0.804745249
MDA,developed,EEA,ssp1,2045,0.806471432
MDA,developed,EEA,ssp2,2045,0.784891169
MDA,developed,EEA,ssp3,2045,0.764130228
MDA,developed,EEA,ssp4,2045,0.757143132
MDA,developed,EEA,ssp5,2045,0.811432672
MDA,developed,EEA,ssp1,2050,0.808999157
MDA,developed,EEA,ssp2,2050,0.787969103
MDA,developed,EEA,ssp3,2050,0.766401211
MDA,developed,EEA,ssp4,2050,0.760483669
MDA,developed,EEA,ssp5,2050,0.809667363
MDA,developed,EEA,ssp1,2055,0.809520172
MDA,developed,EEA,ssp2,2055,0.788987085
MDA,developed,EEA,ssp3,2055,0.767221712
MDA,developed,EEA,ssp4,2055,0.763104311
MDA,developed,EEA,ssp5,2055,0.806739861
MDA,developed,EEA,ssp1,2060,0.807916429
MDA,developed,EEA,ssp2,2060,0.789807814
MDA,developed,EEA,ssp3,2060,0.768421824
MDA,developed,EEA,ssp4,2060,0.764049869
MDA,developed,EEA,ssp5,2060,0.805485631
MDA,developed,EEA,ssp1,2065,0.80760458
MDA,developed,EEA,ssp2,2065,0.791163133
MDA,developed,EEA,ssp3,2065,0.769855965
MDA,developed,EEA,ssp4,2065,0.765391848
MDA,developed,EEA,ssp5,2065,0.805847482
MDA,developed,EEA,ssp1,2070,0.808282103
MDA,developed,EEA,ssp2,2070,0.793137885
MDA,developed,EEA,ssp3,2070,0.771526141
MDA,developed,EEA,ssp4,2070,0.767216051
MDA,developed,EEA,ssp5,2070,0.807117199
MDG,ldc,AFR,ssp1,2030,0.496986504
MDG,ldc,AFR,ssp2,2030,0.43576445
MDG,ldc,AFR,ssp3,2030,0.398183535
MDG,ldc,AFR,ssp4,2030,0.386590167
MDG,ldc,AFR,ssp5,2030,0.503344252
MDG,ldc,AFR,ssp1,2035,0.522511795
MDG,ldc,AFR,ssp2,2035,0.451584178
MDG,ldc,AFR,ssp3,2035,0.402764906
MDG,ldc,AFR,ssp4,2035,0.392049359
MDG,ldc,AFR,ssp5,2035,0.532360791
MDG,ldc,AFR,ssp1,2040,0.546379822
MDG,ldc,AFR,ssp2,2040,0.466727424
MDG,ldc,AFR,ssp3,2040,0.405699111
MDG,ldc,AFR,ssp4,2040,0.396440395
MDG,ldc,AFR,ssp5,2040,0.559903586
MDG,ldc,AFR,ssp1,2045,0.569035672
MDG,ldc,AFR,ssp2,2045,0.481070986
MDG,ldc,AFR,ssp3,2045,0.407095577
MDG,ldc,AFR,ssp4,2045,0.399769547
MDG,ldc,AFR,ssp5,2045,0.585556111
MDG,ldc,AFR,ssp1,2050,0.589484826
MDG,ldc,AFR,ssp2,2050,0.495663005
MDG,ldc,AFR,ssp3,2050,0.408943836
MDG,ldc,AFR,ssp4,2050,0.40410668
MDG,ldc,AFR,ssp5,2050,0.604976231
MDG,ldc,AFR,ssp1,2055,0.60755235
MDG,ldc,AFR,ssp2,2055,0.508943655
MDG,ldc,AFR,ssp3,2055,0.409696753
MDG,ldc,AFR,ssp4,2055,0.407797816
MDG,ldc,AFR,ssp5,2055,0.62192523
MDG,ldc,AFR,ssp1,2060,0.622572615
MDG,ldc,AFR,ssp2,2060,0.522382135
MDG,ldc,AFR,ssp3,2060,0.411210744
MDG,ldc,AFR,ssp4,2060,0.411296251
MDG,ldc,AFR,ssp5,2060,0.638215403
MDG,ldc,AFR,ssp1,2065,0.637022919
MDG,ldc,AFR,ssp2,2065,0.535585688
MDG,ldc,AFR,ssp3,2065,0.412182818
MDG,ldc,AFR,ssp4,2065,0.414248856
MDG,ldc,AFR,ssp5,2065,0.653887952
MDG,ldc,AFR,ssp1,2070,0.650997388
MDG,ldc,AFR,ssp2,2070,0.549361375
MDG,ldc,AFR,ssp3,2070,0.413331913
MDG,ldc,AFR,ssp4,2070,0.417281921
MDG,ldc,AFR,ssp5,2070,0.668674761
MDV,developing,APC,ssp1,2030,0.719180076
MDV,developing,APC,ssp2,2030,0.698657195
MDV,developing,APC,ssp3,2030,0.672825662
MDV,developing,APC,ssp4,2030,0.658174903
MDV,developing,APC,ssp5,2030,0.723099322
MDV,developing,APC,ssp1,2035,0.736260064
MDV,developing,APC,ssp2,2035,0.712475227
MDV,developing,APC,ssp3,2035,0.681523997
MDV,developing,APC,ssp4,2035,0.667349768
MDV,developing,APC,ssp5,2035,0.742409535
MDV,developing,APC,ssp1,2040,0.752378035
MDV,developing,APC,ssp2,2040,0.725791461
MDV,developing,APC,ssp3,2040,0.689049427
MDV,developing,APC,ssp4,2040,0.675936893
MDV,developing,APC,ssp5,2040,0.760952789
MDV,developing,APC,ssp1,2045,0.767806489
MDV,developing,APC,ssp2,2045,0.738602533
MDV,developing,APC,ssp3,2045,0.695951664
MDV,developing,APC,ssp4,2045,0.685151511
MDV,developing,APC,ssp5,2045,0.777989116
MDV,developing,APC,ssp1,2050,0.780156158
MDV,developing,APC,ssp2,2050,0.750351684
MDV,developing,APC,ssp3,2050,0.70163988
MDV,developing,APC,ssp4,2050,0.693938241
MDV,developing,APC,ssp5,2050,0.786926973
MDV,developing,APC,ssp1,2055,0.790658731
MDV,developing,APC,ssp2,2055,0.759866641
MDV,developing,APC,ssp3,2055,0.705720861
MDV,developing,APC,ssp4,2055,0.701941044
MDV,developing,APC,ssp5,2055,0.79428979
MDV,developing,APC,ssp1,2060,0.798190009
MDV,developing,APC,ssp2,2060,0.768060771
MDV,developing,APC,ssp3,2060,0.709141946
MDV,developing,APC,ssp4,2060,0.707371635
MDV,developing,APC,ssp5,2060,0.802040221
MDV,developing,APC,ssp1,2065,0.805880192
MDV,developing,APC,ssp2,2065,0.776297276
MDV,developing,APC,ssp3,2065,0.712189167
MDV,developing,APC,ssp4,2065,0.712505306
MDV,developing,APC,ssp5,2065,0.810112776
MDV,developing,APC,ssp1,2070,0.812188868
MDV,developing,APC,ssp2,2070,0.784281263
MDV,developing,APC,ssp3,2070,0.714841841
MDV,developing,APC,ssp4,2070,0.717072024
MDV,developing,APC,ssp5,2070,0.816591632
