iso,region_dev,region_ar6_6,ssp,year,esm,pop,pop_forest
AZE,developing,EEA,ssp2,2050,mri,8356074.074669249,210709.29300029465
AZE,developing,EEA,ssp2,2050,ukesm,8356074.074669249,210709.29300029465
AZE,developing,EEA,ssp2,2060,MM,8216948.572528033,206600.13206314537
AZE,developing,EEA,ssp2,2060,gfdl,8216948.572528033,206600.13206314537
AZE,developing,EEA,ssp2,2060,ipsl,8216948.572528033,206600.13206314537
AZE,developing,EEA,ssp2,2060,mpi,8216948.572528033,206600.13206314537
AZE,developing,EEA,ssp2,2060,mri,8216948.572528033,206600.13206314537
AZE,developing,EEA,ssp2,2060,ukesm,8216948.572528033,206600.13206314537
AZE,developing,EEA,ssp2,2070,MM,8004939.875488194,200262.4553389663
AZE,developing,EEA,ssp2,2070,gfdl,8004939.875488194,200262.4553389663
AZE,developing,EEA,ssp2,2070,ipsl,8004939.875488194,200262.4553389663
AZE,developing,EEA,ssp2,2070,mpi,8004939.875488194,200262.4553389663
AZE,developing,EEA,ssp2,2070,mri,8004939.875488194,200262.4553389663
AZE,developing,EEA,ssp2,2070,ukesm,8004939.875488194,200262.4553389663
AZE,developing,EEA,ssp3,2010,MM,6731535.783595545,180092.67528941634
AZE,developing,EEA,ssp3,2010,gfdl,6731535.783595545,180092.67528941634
AZE,developing,EEA,ssp3,2010,ipsl,6731535.783595545,180092.67528941634
AZE,developing,EEA,ssp3,2010,mpi,6731535.783595545,180092.67528941634
AZE,developing,EEA,ssp3,2010,mri,6731535.783595545,180092.67528941634
AZE,developing,EEA,ssp3,2010,ukesm,6731535.783595545,180092.67528941634
AZE,developing,EEA,ssp3,2020,MM,7864099.625114064,200553.38821410373
AZE,developing,EEA,ssp3,2020,gfdl,7864099.625114064,200553.38821410373
AZE,developing,EEA,ssp3,2020,ipsl,7864099.625114064,200553.38821410373
AZE,developing,EEA,ssp3,2020,mpi,7864099.625114064,200553.38821410373
AZE,developing,EEA,ssp3,2020,mri,7864099.625114064,200553.38821410373
AZE,developing,EEA,ssp3,2020,ukesm,7864099.625114064,200553.38821410373
AZE,developing,EEA,ssp3,2030,MM,8276310.059052745,212262.68708623335
AZE,developing,EEA,ssp3,2030,gfdl,8276310.059052745,212262.68708623337
AZE,developing,EEA,ssp3,2030,ipsl,8276310.059052745,212262.68708623337
AZE,developing,EEA,ssp3,2030,mpi,8276310.059052745,212262.68708623337
AZE,developing,EEA,ssp3,2030,mri,8276310.059052745,212262.68708623337
AZE,developing,EEA,ssp3,2030,ukesm,8276310.059052745,212262.68708623337
AZE,developing,EEA,ssp3,2040,MM,8658724.976964409,220569.33394686593
AZE,developing,EEA,ssp3,2040,gfdl,8658724.976964409,220569.33394686595
AZE,developing,EEA,ssp3,2040,ipsl,8658724.976964409,220569.33394686595
AZE,developing,EEA,ssp3,2040,mpi,8658724.976964409,220569.33394686595
AZE,developing,EEA,ssp3,2040,mri,8658724.976964409,220569.33394686595
AZE,developing,EEA,ssp3,2040,ukesm,8658724.976964409,220569.33394686595
AZE,developing,EEA,ssp3,2050,MM,8814278.781631032,225766.68222265778
AZE,developing,EEA,ssp3,2050,gfdl,8814278.781631032,225766.6822226578
AZE,developing,EEA,ssp3,2050,ipsl,8814278.781631032,225766.6822226578
AZE,developing,EEA,ssp3,2050,mpi,8814278.781631032,225766.6822226578
AZE,developing,EEA,ssp3,2050,mri,8814278.781631032,225766.6822226578
AZE,developing,EEA,ssp3,2050,ukesm,8814278.781631032,225766.6822226578
AZE,developing,EEA,ssp3,2060,MM,8859752.584042797,227946.8303527735
AZE,developing,EEA,ssp3,2060,gfdl,8859752.584042797,227946.8303527735
AZE,developing,EEA,ssp3,2060,ipsl,8859752.584042797,227946.8303527735
AZE,developing,EEA,ssp3,2060,mpi,8859752.584042797,227946.8303527735
AZE,developing,EEA,ssp3,2060,mri,8859752.584042797,227946.8303527735
AZE,developing,EEA,ssp3,2060,ukesm,8859752.584042797,227946.8303527735
AZE,developing,EEA,ssp3,2070,MM,8885247.58128653,230066.45586623502
AZE,developing,EEA,ssp3,2070,gfdl,8885247.58128653,230066.45586623505
AZE,developing,EEA,ssp3,2070,ipsl,8885247.58128653,230066.45586623505
AZE,developing,EEA,ssp3,2070,mpi,8885247.58128653,230066.45586623505
AZE,developing,EEA,ssp3,2070,mri,8885247.58128653,230066.45586623505
AZE,developing,EEA,ssp3,2070,ukesm,8885247.58128653,230066.45586623505
BDI,ldc,AFR,ssp1,2010,MM,7745697.348973143,880327.4615606926
BDI,ldc,AFR,ssp1,2010,gfdl,7745697.348973144,880327.4615606926
BDI,ldc,AFR,ssp1,2010,ipsl,7745697.348973144,880327.4615606926
BDI,ldc,AFR,ssp1,2010,mpi,7745697.348973144,880327.4615606926
BDI,ldc,AFR,ssp1,2010,mri,7745697.348973144,880327.4615606926
BDI,ldc,AFR,ssp1,2010,ukesm,7745697.348973144,880327.4615606926
BDI,ldc,AFR,ssp1,2020,MM,12053894.90319767,1127948.5702971744
BDI,ldc,AFR,ssp1,2020,gfdl,12053894.90319767,1127948.5702971744
BDI,ldc,AFR,ssp1,2020,ipsl,12053894.90319767,1127948.5702971744
BDI,ldc,AFR,ssp1,2020,mpi,12053894.90319767,1127948.5702971744
BDI,ldc,AFR,ssp1,2020,mri,12053894.90319767,1127948.5702971744
BDI,ldc,AFR,ssp1,2020,ukesm,12053894.90319767,1127948.5702971744
BDI,ldc,AFR,ssp1,2030,MM,14893909.8854368,1337972.588150837
BDI,ldc,AFR,ssp1,2030,gfdl,14893909.8854368,1337972.588150837
BDI,ldc,AFR,ssp1,2030,ipsl,14893909.8854368,1337972.588150837
BDI,ldc,AFR,ssp1,2030,mpi,14893909.8854368,1337972.588150837
BDI,ldc,AFR,ssp1,2030,mri,14893909.8854368,1337972.588150837
BDI,ldc,AFR,ssp1,2030,ukesm,14893909.8854368,1337972.588150837
BDI,ldc,AFR,ssp1,2040,MM,17456808.869632334,1514669.3772668785
BDI,ldc,AFR,ssp1,2040,gfdl,17456808.869632334,1514669.3772668785
BDI,ldc,AFR,ssp1,2040,ipsl,17456808.869632334,1514669.3772668785
BDI,ldc,AFR,ssp1,2040,mpi,17456808.869632334,1514669.3772668785
BDI,ldc,AFR,ssp1,2040,mri,17456808.869632334,1514669.3772668785
BDI,ldc,AFR,ssp1,2040,ukesm,17456808.869632334,1514669.3772668785
BDI,ldc,AFR,ssp1,2050,MM,19687778.856704716,1655199.4571969025
BDI,ldc,AFR,ssp1,2050,gfdl,19687778.856704716,1655199.4571969025
BDI,ldc,AFR,ssp1,2050,ipsl,19687778.856704716,1655199.4571969025
BDI,ldc,AFR,ssp1,2050,mpi,19687778.856704716,1655199.4571969025
BDI,ldc,AFR,ssp1,2050,mri,19687778.856704716,1655199.4571969025
BDI,ldc,AFR,ssp1,2050,ukesm,19687778.856704716,1655199.4571969025
BDI,ldc,AFR,ssp1,2060,MM,21195317.84782189,1745027.0477176148
BDI,ldc,AFR,ssp1,2060,gfdl,21195317.84782189,1745027.0477176148
BDI,ldc,AFR,ssp1,2060,ipsl,21195317.84782189,1745027.0477176148
BDI,ldc,AFR,ssp1,2060,mpi,21195317.84782189,1745027.0477176148
BDI,ldc,AFR,ssp1,2060,mri,21195317.84782189,1745027.0477176148
BDI,ldc,AFR,ssp1,2060,ukesm,21195317.84782189,1745027.0477176148
BDI,ldc,AFR,ssp1,2070,MM,22028180.84277575,1783802.6445976763
BDI,ldc,AFR,ssp1,2070,gfdl,22028180.84277575,1783802.6445976766
BDI,ldc,AFR,ssp1,2070,ipsl,22028180.84277575,1783802.6445976766
BDI,ldc,AFR,ssp1,2070,mpi,22028180.84277575,1783802.6445976766
BDI,ldc,AFR,ssp1,2070,mri,22028180.84277575,1783802.6445976766
BDI,ldc,AFR,ssp1,2070,ukesm,22028180.84277575,1783802.6445976766
BDI,ldc,AFR,ssp2,2010,MM,7745648.75215058,880330.5044532254
BDI,ldc,AFR,ssp2,2010,gfdl,7745648.75215058,880330.5044532254
BDI,ldc,AFR,ssp2,2010,ipsl,7745648.75215058,880330.5044532254
BDI,ldc,AFR,ssp2,2010,mpi,7745648.75215058,880330.5044532254
BDI,ldc,AFR,ssp2,2010,mri,7745648.75215058,880330.5044532254
BDI,ldc,AFR,ssp2,2010,ukesm,7745648.75215058,880330.5044532254
BDI,ldc,AFR,ssp2,2020,MM,12053894.901261205,1149059.3733926974
BDI,ldc,AFR,ssp2,2020,gfdl,12053894.901261205,1149059.3733926974
BDI,ldc,AFR,ssp2,2020,ipsl,12053894.901261205,1149059.3733926974
BDI,ldc,AFR,ssp2,2020,mpi,12053894.901261205,1149059.3733926974
BDI,ldc,AFR,ssp2,2020,mri,12053894.901261205,1149059.3733926974
BDI,ldc,AFR,ssp2,2020,ukesm,12053894.901261205,1149059.3733926974
BDI,ldc,AFR,ssp2,2030,MM,15345503.880356615,1391573.1336412097
BDI,ldc,AFR,ssp2,2030,gfdl,15345503.880356615,1391573.1336412097
BDI,ldc,AFR,ssp2,2030,ipsl,15345503.880356615,1391573.1336412097
BDI,ldc,AFR,ssp2,2030,mpi,15345503.880356615,1391573.1336412097
BDI,ldc,AFR,ssp2,2030,mri,15345503.880356615,1391573.1336412097
BDI,ldc,AFR,ssp2,2030,ukesm,15345503.880356615,1391573.1336412097
BDI,ldc,AFR,ssp2,2040,MM,18884930.86030693,1614948.525220409
BDI,ldc,AFR,ssp2,2040,gfdl,18884930.86030693,1614948.525220409
BDI,ldc,AFR,ssp2,2040,ipsl,18884930.86030693,1614948.525220409
BDI,ldc,AFR,ssp2,2040,mpi,18884930.86030693,1614948.525220409
BDI,ldc,AFR,ssp2,2040,mri,18884930.86030693,1614948.525220409
BDI,ldc,AFR,ssp2,2040,ukesm,18884930.86030693,1614948.525220409
BDI,ldc,AFR,ssp2,2050,MM,22312140.84185183,1816107.9000579645
BDI,ldc,AFR,ssp2,2050,gfdl,22312140.84185183,1816107.9000579645
BDI,ldc,AFR,ssp2,2050,ipsl,22312140.84185183,1816107.9000579645
BDI,ldc,AFR,ssp2,2050,mpi,22312140.84185183,1816107.9000579645
BDI,ldc,AFR,ssp2,2050,mri,22312140.84185183,1816107.9000579645
BDI,ldc,AFR,ssp2,2050,ukesm,22312140.84185183,1816107.9000579645
BDI,ldc,AFR,ssp2,2060,MM,25184777.82726486,1970043.4198343065
BDI,ldc,AFR,ssp2,2060,gfdl,25184777.82726486,1970043.4198343065
BDI,ldc,AFR,ssp2,2060,ipsl,25184777.82726486,1970043.4198343065
BDI,ldc,AFR,ssp2,2060,mpi,25184777.82726486,1970043.4198343065
BDI,ldc,AFR,ssp2,2060,mri,25184777.82726486,1970043.4198343065
BDI,ldc,AFR,ssp2,2060,ukesm,25184777.82726486,1970043.4198343065
BDI,ldc,AFR,ssp2,2070,MM,27462037.816304695,2073833.7676789712
BDI,ldc,AFR,ssp2,2070,gfdl,27462037.8163047,2073833.7676789712
BDI,ldc,AFR,ssp2,2070,ipsl,27462037.8163047,2073833.7676789712
BDI,ldc,AFR,ssp2,2070,mpi,27462037.8163047,2073833.7676789712
BDI,ldc,AFR,ssp2,2070,mri,27462037.8163047,2073833.7676789712
BDI,ldc,AFR,ssp2,2070,ukesm,27462037.8163047,2073833.7676789712
BDI,ldc,AFR,ssp3,2010,MM,7745674.739569394,880333.1063806567
BDI,ldc,AFR,ssp3,2010,gfdl,7745674.739569394,880333.1063806568
BDI,ldc,AFR,ssp3,2010,ipsl,7745674.739569394,880333.1063806568
BDI,ldc,AFR,ssp3,2010,mpi,7745674.739569394,880333.1063806568
BDI,ldc,AFR,ssp3,2010,mri,7745674.739569394,880333.1063806568
BDI,ldc,AFR,ssp3,2010,ukesm,7745674.739569394,880333.1063806568
BDI,ldc,AFR,ssp3,2020,MM,12053894.9004705,1149212.5541501497
BDI,ldc,AFR,ssp3,2020,gfdl,12053894.9004705,1149212.5541501497
BDI,ldc,AFR,ssp3,2020,ipsl,12053894.9004705,1149212.5541501497
BDI,ldc,AFR,ssp3,2020,mpi,12053894.9004705,1149212.5541501497
BDI,ldc,AFR,ssp3,2020,mri,12053894.9004705,1149212.5541501497
BDI,ldc,AFR,ssp3,2020,ukesm,12053894.9004705,1149212.5541501497
BDI,ldc,AFR,ssp3,2030,MM,15694966.877747532,1395297.8340520556
BDI,ldc,AFR,ssp3,2030,gfdl,15694966.877747532,1395297.8340520556
BDI,ldc,AFR,ssp3,2030,ipsl,15694966.877747532,1395297.8340520556
BDI,ldc,AFR,ssp3,2030,mpi,15694966.877747532,1395297.8340520556
BDI,ldc,AFR,ssp3,2030,mri,15694966.877747532,1395297.8340520556
BDI,ldc,AFR,ssp3,2030,ukesm,15694966.877747532,1395297.8340520556
BDI,ldc,AFR,ssp3,2040,MM,20123421.854704883,1631253.2396987188
BDI,ldc,AFR,ssp3,2040,gfdl,20123421.854704883,1631253.2396987188
BDI,ldc,AFR,ssp3,2040,ipsl,20123421.854704883,1631253.2396987188
BDI,ldc,AFR,ssp3,2040,mpi,20123421.854704883,1631253.2396987188
BDI,ldc,AFR,ssp3,2040,mri,20123421.854704883,1631253.2396987188
BDI,ldc,AFR,ssp3,2040,ukesm,20123421.854704883,1631253.2396987188
BDI,ldc,AFR,ssp3,2050,MM,24795741.83123739,1868301.964301553
BDI,ldc,AFR,ssp3,2050,gfdl,24795741.83123739,1868301.964301553
BDI,ldc,AFR,ssp3,2050,ipsl,24795741.83123739,1868301.964301553
BDI,ldc,AFR,ssp3,2050,mpi,24795741.83123739,1868301.964301553
BDI,ldc,AFR,ssp3,2050,mri,24795741.83123739,1868301.964301553
BDI,ldc,AFR,ssp3,2050,ukesm,24795741.83123739,1868301.964301553
BDI,ldc,AFR,ssp3,2060,MM,29280329.81037309,2070944.638728169
BDI,ldc,AFR,ssp3,2060,gfdl,29280329.810373098,2070944.638728169
BDI,ldc,AFR,ssp3,2060,ipsl,29280329.810373098,2070944.638728169
BDI,ldc,AFR,ssp3,2060,mpi,29280329.810373098,2070944.638728169
BDI,ldc,AFR,ssp3,2060,mri,29280329.810373098,2070944.638728169
BDI,ldc,AFR,ssp3,2060,ukesm,29280329.810373098,2070944.638728169
BDI,ldc,AFR,ssp3,2070,MM,33456009.79187584,2239105.15938166
BDI,ldc,AFR,ssp3,2070,gfdl,33456009.79187584,2239105.15938166
BDI,ldc,AFR,ssp3,2070,ipsl,33456009.79187584,2239105.15938166
BDI,ldc,AFR,ssp3,2070,mpi,33456009.79187584,2239105.15938166
BDI,ldc,AFR,ssp3,2070,mri,33456009.79187584,2239105.15938166
BDI,ldc,AFR,ssp3,2070,ukesm,33456009.79187584,2239105.15938166
BEL,developed,DEV,ssp1,2010,MM,11024432.36211244,709416.3909231644
BEL,developed,DEV,ssp1,2010,gfdl,11024432.36211244,709416.3909231644
BEL,developed,DEV,ssp1,2010,ipsl,11024432.36211244,709416.3909231644
BEL,developed,DEV,ssp1,2010,mpi,11024432.36211244,709416.3909231644
BEL,developed,DEV,ssp1,2010,mri,11024432.36211244,709416.3909231644
BEL,developed,DEV,ssp1,2010,ukesm,11024432.36211244,709416.3909231644
BEL,developed,DEV,ssp1,2020,MM,11161486.09536532,731973.2654271175
BEL,developed,DEV,ssp1,2020,gfdl,11161486.09536532,731973.2654271175
BEL,developed,DEV,ssp1,2020,ipsl,11161486.09536532,731973.2654271175
BEL,developed,DEV,ssp1,2020,mpi,11161486.09536532,731973.2654271175
BEL,developed,DEV,ssp1,2020,mri,11161486.09536532,731973.2654271175
BEL,developed,DEV,ssp1,2020,ukesm,11161486.09536532,731973.2654271175
BEL,developed,DEV,ssp1,2030,MM,11428026.954088625,733262.8658976228
BEL,developed,DEV,ssp1,2030,gfdl,11428026.954088625,733262.8658976228
BEL,developed,DEV,ssp1,2030,ipsl,11428026.954088625,733262.8658976228
BEL,developed,DEV,ssp1,2030,mpi,11428026.954088625,733262.8658976228
BEL,developed,DEV,ssp1,2030,mri,11428026.954088625,733262.8658976228
BEL,developed,DEV,ssp1,2030,ukesm,11428026.954088625,733262.8658976228
BEL,developed,DEV,ssp1,2040,MM,11682574.567569396,722478.8298693281
BEL,developed,DEV,ssp1,2040,gfdl,11682574.567569396,722478.8298693281
BEL,developed,DEV,ssp1,2040,ipsl,11682574.567569396,722478.8298693281
BEL,developed,DEV,ssp1,2040,mpi,11682574.567569396,722478.8298693281
BEL,developed,DEV,ssp1,2040,mri,11682574.567569396,722478.8298693281
BEL,developed,DEV,ssp1,2040,ukesm,11682574.567569396,722478.8298693281
BEL,developed,DEV,ssp1,2050,MM,11939234.697477052,698856.3707485375
BEL,developed,DEV,ssp1,2050,gfdl,11939234.697477052,698856.3707485375
BEL,developed,DEV,ssp1,2050,ipsl,11939234.697477052,698856.3707485375
BEL,developed,DEV,ssp1,2050,mpi,11939234.697477052,698856.3707485375
BEL,developed,DEV,ssp1,2050,mri,11939234.697477052,698856.3707485375
BEL,developed,DEV,ssp1,2050,ukesm,11939234.697477052,698856.3707485375
BEL,developed,DEV,ssp1,2060,MM,12061548.801648531,665160.1938756187
BEL,developed,DEV,ssp1,2060,gfdl,12061548.801648531,665160.1938756187
BEL,developed,DEV,ssp1,2060,ipsl,12061548.801648531,665160.1938756187
BEL,developed,DEV,ssp1,2060,mpi,12061548.801648531,665160.1938756187
BEL,developed,DEV,ssp1,2060,mri,12061548.801648531,665160.1938756187
BEL,developed,DEV,ssp1,2060,ukesm,12061548.801648531,665160.1938756187
BEL,developed,DEV,ssp1,2070,MM,12072281.30725589,626369.4017944189
BEL,developed,DEV,ssp1,2070,gfdl,12072281.30725589,626369.4017944189
BEL,developed,DEV,ssp1,2070,ipsl,12072281.30725589,626369.4017944189
BEL,developed,DEV,ssp1,2070,mpi,12072281.30725589,626369.4017944189
BEL,developed,DEV,ssp1,2070,mri,12072281.30725589,626369.4017944189
BEL,developed,DEV,ssp1,2070,ukesm,12072281.30725589,626369.4017944189
BEL,developed,DEV,ssp2,2010,MM,11024042.46508737,709428.5036876589
BEL,developed,DEV,ssp2,2010,gfdl,11024042.46508737,709428.5036876589
BEL,developed,DEV,ssp2,2010,ipsl,11024042.46508737,709428.5036876589
BEL,developed,DEV,ssp2,2010,mpi,11024042.46508737,709428.5036876589
BEL,developed,DEV,ssp2,2010,mri,11024042.46508737,709428.5036876589
BEL,developed,DEV,ssp2,2010,ukesm,11024042.46508737,709428.5036876589
BEL,developed,DEV,ssp2,2020,MM,11163216.260468476,747487.8906725493
BEL,developed,DEV,ssp2,2020,gfdl,11163216.260468476,747487.8906725493
BEL,developed,DEV,ssp2,2020,ipsl,11163216.260468476,747487.8906725493
BEL,developed,DEV,ssp2,2020,mpi,11163216.260468476,747487.8906725493
BEL,developed,DEV,ssp2,2020,mri,11163216.260468476,747487.8906725493
BEL,developed,DEV,ssp2,2020,ukesm,11163216.260468476,747487.8906725493
BEL,developed,DEV,ssp2,2030,MM,11418775.504334023,782473.8399959406
BEL,developed,DEV,ssp2,2030,gfdl,11418775.504334023,782473.8399959406
BEL,developed,DEV,ssp2,2030,ipsl,11418775.504334023,782473.8399959406
BEL,developed,DEV,ssp2,2030,mpi,11418775.504334023,782473.8399959406
BEL,developed,DEV,ssp2,2030,mri,11418775.504334023,782473.8399959406
BEL,developed,DEV,ssp2,2030,ukesm,11418775.504334023,782473.8399959406
BEL,developed,DEV,ssp2,2040,MM,11666173.797141328,813160.7946484704
BEL,developed,DEV,ssp2,2040,gfdl,11666173.797141328,813160.7946484704
BEL,developed,DEV,ssp2,2040,ipsl,11666173.797141328,813160.7946484704
BEL,developed,DEV,ssp2,2040,mpi,11666173.797141328,813160.7946484704
BEL,developed,DEV,ssp2,2040,mri,11666173.797141328,813160.7946484704
BEL,developed,DEV,ssp2,2040,ukesm,11666173.797141328,813160.7946484704
BEL,developed,DEV,ssp2,2050,MM,11924447.978241771,838459.2994924185
BEL,developed,DEV,ssp2,2050,gfdl,11924447.978241771,838459.2994924185
BEL,developed,DEV,ssp2,2050,ipsl,11924447.978241771,838459.2994924185
BEL,developed,DEV,ssp2,2050,mpi,11924447.978241771,838459.2994924185
BEL,developed,DEV,ssp2,2050,mri,11924447.978241771,838459.2994924185
BEL,developed,DEV,ssp2,2050,ukesm,11924447.978241771,838459.2994924185
BEL,developed,DEV,ssp2,2060,MM,12102604.500967868,858571.9414515535
BEL,developed,DEV,ssp2,2060,gfdl,12102604.500967868,858571.9414515535
BEL,developed,DEV,ssp2,2060,ipsl,12102604.500967868,858571.9414515535
BEL,developed,DEV,ssp2,2060,mpi,12102604.500967868,858571.9414515535
BEL,developed,DEV,ssp2,2060,mri,12102604.500967868,858571.9414515535
BEL,developed,DEV,ssp2,2060,ukesm,12102604.500967868,858571.9414515535
BEL,developed,DEV,ssp2,2070,MM,12235726.539881123,872365.0247192231
BEL,developed,DEV,ssp2,2070,gfdl,12235726.539881123,872365.0247192233
BEL,developed,DEV,ssp2,2070,ipsl,12235726.539881123,872365.0247192233
BEL,developed,DEV,ssp2,2070,mpi,12235726.539881123,872365.0247192233
BEL,developed,DEV,ssp2,2070,mri,12235726.539881123,872365.0247192233
BEL,developed,DEV,ssp2,2070,ukesm,12235726.539881123,872365.0247192233
BEL,developed,DEV,ssp3,2010,MM,11024231.504787693,709441.3894722457
BEL,developed,DEV,ssp3,2010,gfdl,11024231.504787693,709441.3894722457
BEL,developed,DEV,ssp3,2010,ipsl,11024231.504787693,709441.3894722457
BEL,developed,DEV,ssp3,2010,mpi,11024231.504787693,709441.3894722457
BEL,developed,DEV,ssp3,2010,mri,11024231.504787693,709441.3894722457
BEL,developed,DEV,ssp3,2010,ukesm,11024231.504787693,709441.3894722457
BEL,developed,DEV,ssp3,2020,MM,11171275.762872962,750940.0030049415
BEL,developed,DEV,ssp3,2020,gfdl,11171275.762872962,750940.0030049415
BEL,developed,DEV,ssp3,2020,ipsl,11171275.762872962,750940.0030049415
BEL,developed,DEV,ssp3,2020,mpi,11171275.762872962,750940.0030049415
BEL,developed,DEV,ssp3,2020,mri,11171275.762872962,750940.0030049415
BEL,developed,DEV,ssp3,2020,ukesm,11171275.762872962,750940.0030049415
BEL,developed,DEV,ssp3,2030,MM,11352625.626136474,792346.9559607859
BEL,developed,DEV,ssp3,2030,gfdl,11352625.626136474,792346.9559607859
BEL,developed,DEV,ssp3,2030,ipsl,11352625.626136474,792346.9559607859
BEL,developed,DEV,ssp3,2030,mpi,11352625.626136474,792346.9559607859
BEL,developed,DEV,ssp3,2030,mri,11352625.626136474,792346.9559607859
BEL,developed,DEV,ssp3,2030,ukesm,11352625.626136474,792346.9559607859
BEL,developed,DEV,ssp3,2040,MM,11547650.360087048,831899.8737926953
BEL,developed,DEV,ssp3,2040,gfdl,11547650.360087048,831899.8737926953
BEL,developed,DEV,ssp3,2040,ipsl,11547650.360087048,831899.8737926953
BEL,developed,DEV,ssp3,2040,mpi,11547650.360087048,831899.8737926953
BEL,developed,DEV,ssp3,2040,mri,11547650.360087048,831899.8737926953
BEL,developed,DEV,ssp3,2040,ukesm,11547650.360087048,831899.8737926953
BEL,developed,DEV,ssp3,2050,MM,11760174.426681172,867520.0263514422
BEL,developed,DEV,ssp3,2050,gfdl,11760174.426681172,867520.0263514421
BEL,developed,DEV,ssp3,2050,ipsl,11760174.426681172,867520.0263514421
BEL,developed,DEV,ssp3,2050,mpi,11760174.426681172,867520.0263514421
BEL,developed,DEV,ssp3,2050,mri,11760174.426681172,867520.0263514421
BEL,developed,DEV,ssp3,2050,ukesm,11760174.426681172,867520.0263514421
BEL,developed,DEV,ssp3,2060,MM,11965487.566169476,897112.6472690046
BEL,developed,DEV,ssp3,2060,gfdl,11965487.566169476,897112.6472690046
BEL,developed,DEV,ssp3,2060,ipsl,11965487.566169476,897112.6472690046
BEL,developed,DEV,ssp3,2060,mpi,11965487.566169476,897112.6472690046
BEL,developed,DEV,ssp3,2060,mri,11965487.566169476,897112.6472690046
BEL,developed,DEV,ssp3,2060,ukesm,11965487.566169476,897112.6472690046
BEL,developed,DEV,ssp3,2070,MM,12274254.327643082,916476.5379010511
BEL,developed,DEV,ssp3,2070,gfdl,12274254.327643082,916476.5379010512
BEL,developed,DEV,ssp3,2070,ipsl,12274254.327643082,916476.5379010512
BEL,developed,DEV,ssp3,2070,mpi,12274254.327643082,916476.5379010512
BEL,developed,DEV,ssp3,2070,mri,12274254.327643082,916476.5379010512
BEL,developed,DEV,ssp3,2070,ukesm,12274254.327643082,916476.5379010512
BEN,ldc,AFR,ssp1,2010,MM,7305031.890657979,193057.0824778567
BEN,ldc,AFR,ssp1,2010,gfdl,7305031.89065798,193057.0824778567
BEN,ldc,AFR,ssp1,2010,ipsl,7305031.89065798,193057.0824778567
BEN,ldc,AFR,ssp1,2010,mpi,7305031.89065798,193057.0824778567
BEN,ldc,AFR,ssp1,2010,mri,7305031.89065798,193057.0824778567
BEN,ldc,AFR,ssp1,2010,ukesm,7305031.89065798,193057.0824778567
BEN,ldc,AFR,ssp1,2020,MM,10638050.594446631,245303.0230726868
BEN,ldc,AFR,ssp1,2020,gfdl,10638050.594446631,245303.0230726868
BEN,ldc,AFR,ssp1,2020,ipsl,10638050.594446631,245303.0230726868
BEN,ldc,AFR,ssp1,2020,mpi,10638050.594446631,245303.0230726868
BEN,ldc,AFR,ssp1,2020,mri,10638050.594446631,245303.0230726868
BEN,ldc,AFR,ssp1,2020,ukesm,10638050.594446631,245303.0230726868
BEN,ldc,AFR,ssp1,2030,MM,13391696.17810367,294815.44977258536
BEN,ldc,AFR,ssp1,2030,gfdl,13391696.17810367,294815.44977258536
BEN,ldc,AFR,ssp1,2030,ipsl,13391696.17810367,294815.44977258536
BEN,ldc,AFR,ssp1,2030,mpi,13391696.17810367,294815.44977258536
BEN,ldc,AFR,ssp1,2030,mri,13391696.17810367,294815.44977258536
BEN,ldc,AFR,ssp1,2030,ukesm,13391696.17810367,294815.44977258536
BEN,ldc,AFR,ssp1,2040,MM,15839880.088061582,339306.67692327366
BEN,ldc,AFR,ssp1,2040,gfdl,15839880.088061582,339306.67692327366
BEN,ldc,AFR,ssp1,2040,ipsl,15839880.088061582,339306.67692327366
BEN,ldc,AFR,ssp1,2040,mpi,15839880.088061582,339306.67692327366
BEN,ldc,AFR,ssp1,2040,mri,15839880.088061582,339306.67692327366
BEN,ldc,AFR,ssp1,2040,ukesm,15839880.088061582,339306.67692327366
BEN,ldc,AFR,ssp1,2050,MM,17995055.927137814,374831.4728623212
BEN,ldc,AFR,ssp1,2050,gfdl,17995055.927137814,374831.4728623212
BEN,ldc,AFR,ssp1,2050,ipsl,17995055.927137814,374831.4728623212
BEN,ldc,AFR,ssp1,2050,mpi,17995055.927137814,374831.4728623212
BEN,ldc,AFR,ssp1,2050,mri,17995055.927137814,374831.4728623212
BEN,ldc,AFR,ssp1,2050,ukesm,17995055.927137814,374831.4728623212
BEN,ldc,AFR,ssp1,2060,MM,19587176.031186827,400118.03221174434
BEN,ldc,AFR,ssp1,2060,gfdl,19587176.031186827,400118.03221174434
BEN,ldc,AFR,ssp1,2060,ipsl,19587176.031186827,400118.03221174434
BEN,ldc,AFR,ssp1,2060,mpi,19587176.031186827,400118.03221174434
BEN,ldc,AFR,ssp1,2060,mri,19587176.031186827,400118.03221174434
BEN,ldc,AFR,ssp1,2060,ukesm,19587176.031186827,400118.03221174434
BEN,ldc,AFR,ssp1,2070,MM,20621185.25907274,415675.719820326
BEN,ldc,AFR,ssp1,2070,gfdl,20621185.25907274,415675.719820326
BEN,ldc,AFR,ssp1,2070,ipsl,20621185.25907274,415675.719820326
BEN,ldc,AFR,ssp1,2070,mpi,20621185.25907274,415675.719820326
BEN,ldc,AFR,ssp1,2070,mri,20621185.25907274,415675.719820326
BEN,ldc,AFR,ssp1,2070,ukesm,20621185.25907274,415675.719820326
