"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Sub-Saharan Africa","SSF","Agricultural land (sq. km)","AG.LND.AGRI.K2","","9145856.6","9148056.6","9156536.6","9157156.6","9158956.6","9164086.6","9166426.6","9181966.6","9191586.6","9194776.6","9212806.6","9220316.6","9224096.6","9222316.6","9234216.6","9241716.6","9246396.6","9263516.6","9268386.6","9278516.6","9290406.6","9299966.6","9313576.6","9322046.6","9372636.6","9420046.6","9444106.6","9493626.6","9526136.6","9545776.5","9576228.52","9627879.142","9504771.444","9568543.862","9632704.372","9671177.538","9711453.2","9735317.083","9783916.534","9816756.063","9853189.038","9877442.818","9937208.871","9953818.379","10035523.125","10062712.927","10102600.429","10131205.725","10182337.964","10222831.459","10261688.688","10318973.091","10364678.609","10391986.796","10420918.537","10444995.234","10468340.432","10500976.834","10518137.823","10532028.68","10542626.28","",
"Small states","SST","Agricultural land (sq. km)","AG.LND.AGRI.K2","","810230","810470","810690","810970","811051","811451","811801","811541","811171","809846","809411","809781","810223","809340","806924","807352.417","806836.833","806841.25","805952.667","804873.083","804912.5","804787.917","804308.333","804754","805163.667","805444.333","806202.6","806420.667","806007.733","806501.8","806351.287","806102.973","807802.66","806626.347","806792.483","807430.62","807409.757","806987.893","807308.03","808338.367","806608.973","805055.68","805979.287","805839.293","807153.9","806910.34","806691.68","807881.22","809194.46","808732.533","809542.56","809173.82","806234.145","808128.82","806788.46","808228.66","808629.46","808943.029","808819.544","808804.753","808767.109","",
"Sao Tome and Principe","STP","Agricultural land (sq. km)","AG.LND.AGRI.K2","","350","350","350","350","360","360","360","360","360","360","370","370","370","370","370","370","370","370","370","370","370","330","340","290","300","300","300","310","300","290","300","300","300","310","280","280","270","310","350","360","360","360","360","350","340","340","340","340","340","330","340","350","350","370","370","400","410","420","420","420","420","",
"Suriname","SUR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","410","420","410","460","470","440","430","430","470","480","520","530","560","570","580","590","610","620","640","690","730","750","750","770","810","840","880","880","880","880","890","890","890","890","890","890","880","880","880","880","860","740","805","775","728","728","700","708","804","783","800","732","832","882","870","870","840","840","840","800","780","",
"Slovak Republic","SVK","Agricultural land (sq. km)","AG.LND.AGRI.K2","","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24460","24440","24450","24430","24430","24400","22550","22370","22360","19340","19410","19390","19300","19370","19300","19447","19297","19274","18934","18894","18886","18860","18790","18890","18850","18830","18560","",
"Slovenia","SVN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5600","5490","5380","5250","4950","4900","5000","5180","5100","5050","5100","4920","5090","4910","4980","6185.6","6251.2","6238.6","6206.1","6117.9","6102.1","6148.4","6164.9","6174.8","6150.4","6120","6122.8","6104.9","6109.6","",
"Sweden","SWE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","42370","41720","39810","39430","38490","37970","37850","37210","37450","37530","37580","37340","37180","37350","37260","37350","37220","37280","37110","37040","36750","36600","36360","36110","34940","34760","34550","34370","34180","34130","33580","33440","33560","33560","32670","32970","32590","32310","31940","29741","30539","31399","31287","31532","32012","31501","31209","30758","30672","30737","30631","30315","30360.8","30360.7","30283.5","30209.2","30113.7","30003.9","30047.8","30055.4","30029.1","",
"Eswatini","SWZ","Agricultural land (sq. km)","AG.LND.AGRI.K2","","14680","14780","14740","14770","14840","14930","14970","14980","14940","14940","14940","15130","15130","14820","13130","13710","13930","13930","13400","12910","12840","12860","12880","12690","12840","13290","13070","12850","12640","12380","12270","12230","12220","12220","12220","12220","12230","12230","12230","12230","12240","12240","12240","12240","12240","12230","12230","12230","12240","12210.433","12210","12200","12187.465","12160","12120","12080","12040","12010","11970","11950","11950","",
"Sint Maarten (Dutch part)","SXM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","60","60","60","60","60","60","50","50","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","30","30","29","24","15","15","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","",
"Syrian Arab Republic","SYR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","149410","149700","150410","148540","142990","136300","136300","134210","134450","134590","134580","141610","144780","145170","141070","142130","140400","140090","139600","140620","141150","141130","139910","139730","139510","139200","139070","137330","134920","134950","135120","136130","136420","137860","137890","137900","138040","137540","137670","137110","137230","137590","138130","139050","138280","138770","138970","138980","139080","139080","139150","139210","139210","139190","139170","139161.26","139200.31","139176.88","139113.34","139133.76","139133.76","",
"Turks and Caicos Islands","TCA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","",
"Chad","TCD","Agricultural land (sq. km)","AG.LND.AGRI.K2","","479000","479000","479000","479000","479000","479000","479000","479000","479000","479000","479000","479000","479100","479200","480000","481000","481000","481500","481500","481500","481500","481500","481500","481500","481550","482050","482050","482300","482500","483000","483500","483700","484000","484200","484500","484300","486300","486300","486300","486300","487300","487300","488300","488300","489300","489300","489310","489310","490350","492350","493350","496850","500360","502360","502370","503380","503380","503380","503380","503380","503380","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5671608.4","5704550.5","5739509.7","5775211.2","5816715.4","5856703.3","5898288.8","5937755","5984831.4","6036787.1","6075409.8","6133412.3","6195990.9","6274906.7","6329273.4","6247021.533","6321076.067","6387812","6428443.1","6479102","6537549.9","6640149.9","6751222.4","6857523.2","7011769.5","7097415","7188693","7263770","7337971","7410238","7438952","7442144","7443835","7485352","7496055","7504998","7620358.5","7629543","7666319.5","7689362","7717253.444","7738259.889","7602997.733","7624207.778","7636167.322","7668127.667","7691891.111","7708416.556","7724797.562","7726213.3","7733581.938","7731250.255","7733092.696","7727265.761","7744349.279","7755931.8","7787571.219","7785703.503","7783023.458","7781277.443","7786882.497","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","6717782","6719482","6726372","6725992","6724962","6727412","6724972","6729042","6738582","6733242","6733992","6737692","6735782","6731072","6726002","6727632","6728962","6728792","6736632","6732822","6731992","6717742","6712982","6722622","6727782","6731102","6740992","6739042","6741732","6739522","6743392","6741512","6713476","6705770","6644266","6619088","6639905","6626609","6621487","6619967","6604382","6580258","6556210","6541678","6527006","6510720","6480925","6470568","6461695","6517139","6505593","6500826","6499834.3","6499815.1","6494583","6489031","6483389.01","6476527.81","6459151","6454976.05","6452868.672","",
"Togo","TGO","Agricultural land (sq. km)","AG.LND.AGRI.K2","","30700","30700","30700","30700","30750","30750","30750","30750","30750","30750","28800","28800","28800","28800","28800","28800","28800","29800","30300","30350","30350","30350","30350","30850","30900","30900","31100","31400","31400","31600","31850","32050","32300","32500","32700","32900","33300","33500","33700","34000","34200","34400","34600","34800","35200","35700","35950","36350","36550","36650","36650","38500","38200","38200","38200","38200","38200","38200","38200","38200","38200","",
"Thailand","THA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","116530","119800","124600","126900","129400","132100","134600","137000","139200","142480","143990","152300","160800","168830","172200","175480","179650","183760","187020","189380","193410","197790","198980","200510","205770","207750","212400","213300","213370","213830","215160","213740","212450","213380","214310","215240","216170","217090","218020","218950","219880","220810","221740","222670","223600","224530","225450","226380","227310","228240","228280","228320","228362.654","228420","228460","228420","228470","228456.965","230000","232718.997","235000","",
"Tajikistan","TJK","Agricultural land (sq. km)","AG.LND.AGRI.K2","","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","45430","44700","45820","45850","45620","45470","45680","45730","45730","45710","45960","46500","46720","47350","47290","47270","47594","47557","47528","47490","47806","48122","48438","48754","49071","49116","49182","49160","49170","",
"Turkmenistan","TKM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","354500","354500","355000","355000","355000","355000","355400","355000","355000","353500","351900","350500","348800","347000","345500","343500","342050","340000","338380","338380","338380","338380","338380","338380","338380","338380","338380","338380","338380","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5635470","5670650","5701999","5735018","5771117","5803795","5831814","5868623","5893872","5935591","5994430","6047458","6093529.227","6144789.455","6195071.682","6258625.326","6325068.969","6384912.614","6443407.258","6502275.981","6532638.545","6557002.19","6606705.833","6643386.727","6669218.692","6667372.515","6665709.009","6662807.303","6661675.597","6684774.591","6684927.765","6671477.878","6665786.173","6653871.467","6643992.533","6651486.6","6659816.967","6673465.333","6679628.7","6675467.267","6649365.233","6656378.2","6657832.067","6673440.033","6684551.4","6681909.012","6693500.6","6640766.54","6614277.59","6629168.92","6614648.76","6616310.1","6615579.95","6575954.218","6580616.114","6554574.781","6517971.755","6508184.44","6510989.306","6539102.258","6537806.149","",
"Timor-Leste","TLS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2300","2300","2300","2300","2300","2300","2320","2320","2330","2430","2430","2450","2500","2500","2550","2580","2620","2710","2760","2790","2820","2840","2860","2890","2920","2950","2990","3030","3050","3180","3300","3300","3350","3400","3400","3420","3430","3410","3370","3370","3366","3362","3338","3334","3330","3326","3322","3368","3384","3380","3386","3391","3396","3401","3406","3411","3416","3421","3414","3414","3414","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2005230","2004340","2006980","2007700","2010360","2010270","2016770","2020000","2026940","2034420","2055840","2076180","2081000","2082080","2072530","2075430","2074270","2071000","2082480","2070520","2033576","2041553.4","2048687.4","2055863.6","2059348","2059778","2065950","2074350","2070168","2071082","2090129","2108264.8","2119616.8","2124781.6","2125516","2129910.6","2120435.2","2129962.2","2117061","2109946","2116986","2122666","2130214","2138940","1971217","1975960","1980196","1957254","1955318","1960133","1962008","1964161.9","1967027.55","1963620.9","1964739.771","1970262.514","1978307.088","1978079.948","1970318.453","1979378.137","1979511.47","",
"Tonga","TON","Agricultural land (sq. km)","AG.LND.AGRI.K2","","270","280","290","290","300","310","310","310","330","320","320","330","330","340","340","330","330","330","330","340","340","340","330","330","330","330","330","330","320","320","320","320","320","320","330","330","310","310","310","300","300","300","300","300","300","310","310","310","320","320","320","330","330","340","350","350","350","350","350","350","350","",
"South Asia (IDA & IBRD)","TSA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2635540","2652270","2653550","2665180","2680390","2686810","2691460","2694460","2674330","2680420","2674620","2680480","2698852","2698113","2705503","2702350","2704250","2719770","2717900","2725780","2718110","2741406","2717452","2739428","2734224","2717680","2733156","2718482","2727848","2719904","2722070","2712782","2715144","2712726","2711988","2709530","2719322","2720704","2721886","2720531","2718560","2717760","2714950","2707940","2706330","2704400","2699390","2695143","2697840","2692459","2700321","2701290","2705530","2706030","2706142.4","2711956.1","2711105.34","2711578.64","2707019.197","2709441.59","2706638.48","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","9145856.6","9148056.6","9156536.6","9157156.6","9158956.6","9164086.6","9166426.6","9181966.6","9191586.6","9194776.6","9212806.6","9220316.6","9224096.6","9222316.6","9234216.6","9241716.6","9246396.6","9263516.6","9268386.6","9278516.6","9290406.6","9299966.6","9313576.6","9322046.6","9372636.6","9420046.6","9444106.6","9493626.6","9526136.6","9545776.5","9576228.52","9627879.142","9504771.444","9568543.862","9632704.372","9671177.538","9711453.2","9735317.083","9783916.534","9816756.063","9853189.038","9877442.818","9937208.871","9953818.379","10035523.125","10062712.927","10102600.429","10131205.725","10182337.964","10222831.459","10261688.688","10318973.091","10364678.609","10391986.796","10420918.537","10444995.234","10468340.432","10500976.834","10518137.823","10532028.68","10542626.28","",
"Trinidad and Tobago","TTO","Agricultural land (sq. km)","AG.LND.AGRI.K2","","970","970","980","980","980","980","980","980","980","980","1010","1010","1100","1110","1060","1060","1060","1060","1060","1010","950","880","740","740","710","710","710","720","720","770","810","810","810","810","760","760","710","660","670","670","600","600","600","550","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","",
"Tunisia","TUN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","86480","86460","86440","87260","87240","87220","87200","87180","88680","90530","90580","91560","92440","92920","93600","94280","94730","93570","92930","90610","91280","92160","93210","93420","92880","91940","92060","91700","92190","91910","92100","93550","94220","92830","93480","93240","93470","94200","95260","95510","94990","97630","97840","98300","98240","98060","98050","98810","97890","100380","100720","99220","99430","97610","98340","97026","97429","97005","97005","97005","97005","",
"Turkiye","TUR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","365170","366480","373700","372920","372960","374840","373000","376010","386430","381780","383140","388260","387870","383280","379620","379030","380290","380450","388920","385790","386130","371910","367180","376130","381300","384830","394270","392630","398970","396770","400670","399040","399130","401490","394930","393640","392420","399190","403020","404790","409680","411960","406440","412100","412230","404930","395050","391220","389110","390120","382470","384070","384230","385540","385510","383280","379640","378020","377160","377620","380890","",
"Tuvalu","TUV","Agricultural land (sq. km)","AG.LND.AGRI.K2","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","17","17","17","17","17","17","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","",
"Tanzania","TZA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","260000","260000","270000","270000","270000","270000","270000","270000","270000","280000","290000","290000","290000","290000","290000","290000","290000","300000","300000","300000","310000","310000","310000","310000","320000","320000","320000","320000","320000","311899.9","315619.9","319339.9","323059.9","326779.9","330499.9","334219.9","337030","338000","339000","340000","341000","342000","342700","347571","353142","358713","364184","369744","371867","373990","376113","374975.94","380359","382482","384605","386728","388851","390974","393097","395212","395212","",
"Uganda","UGA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","90180","91140","92580","98730","98710","98850","98880","99250","99500","99800","100300","101000","101800","102640","104070","105380","105380","106100","106100","106800","107600","108400","113000","115000","116000","118170","118170","118170","118620","119620","120320","120520","120820","121020","121220","121720","121720","122420","122620","125120","126120","128120","131120","132620","132620","134627.5","136635","139142.5","141150","142650","143650","144150","144150","144150","144150","144150","144150","144150","144150","144150","144150","",
"Ukraine","UKR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","418900","418610","418530","418400","418540","416110","414530","414060","413850","413960","413550","413540","413040","412840","412660","412920","412760","412670","412810","412970","415260","415110","415080","415150","414890","413290","413110","413110","413110","",
"Upper middle income","UMC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","16114384.7","16175216.8","16241025","16299045.5","16364107.7","16434023.6","16498318.1","16576633.3","16657758.7","16745658.4","16846345.1","16959495.6","17068175.427","17178851.455","17267130.382","17387249.742","17514895.503","17643762.664","17756760.991","17863671.198","17948389.245","18062740.473","18215208.2","18363237.227","18545436.825","18628693.482","18726346.309","18790989.936","18862918.564","18957457.891","18988698.018","19007223.085","19023699.333","19047416.876","18980740.927","18972373.425","19000599.772","19005265.235","19027243.078","19045736.231","19029806.523","19040739.6","19052058.372","19066332.016","19074521.631","19072345.622","19085409.63","19026770.34","19005921.61","19084719","19062587.484","19066840.267","19065484.805","19025154.915","19028681.718","19016818.442","19010295.195","18996888.041","18980143.84","19017642.13","19023454.529","",
"Uruguay","URY","Agricultural land (sq. km)","AG.LND.AGRI.K2","","163540","162490","161410","160840","159730","159150","158420","157220","156480","154810","154410","154000","153600","153210","152810","152400","152010","151610","151210","150810","150530","150210","149920","149620","149330","148950","148580","148390","148220","149170","149210","149250","149300","149340","149380","149410","149450","149500","149540","149580","149620","149230","149270","148290","148320","146950","145500","146740","148140","144330","145260","142370","143467","144751","144676","142653","142229","141908","141273","140634","140696.05","",
"United States","USA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","4475090","4439910","4414430","4390120","4358730","4355500","4353070","4357950","4354470","4344000","4333000","4323000","4312000","4301580","4301580","4301580","4303310","4281630","4281630","4281630","4281630","4313990","4313990","4313990","4313990","4313990","4269480","4269480","4269480","4269480","4269480","4254290","4229480","4211390","4201390","4163060","4148850","4145880","4138870","4143990","4149440","4130640","4130223","4129809","4129396","4128988","4128576","4109023","4089470","4069917","4050364","4030810.538","4036270","4041729","4047187","4052646","4058103.538","4058103.538","4058103.538","4058103.538","4058103.538","",
"Uzbekistan","UZB","Agricultural land (sq. km)","AG.LND.AGRI.K2","","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","276470","276400","276430","276400","276370","273340","273310","273280","273250","270460","268650","266840","265030","263220","261410","259600","257790","255980","254170","252360","250600","255420","255480","255457","255332","255203","255553","256825","256906","",
"St. Vincent and the Grenadines","VCT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","100","100","110","110","110","110","110","110","110","110","110","110","100","100","100","100","110","110","120","120","120","110","120","120","120","130","116.6","113","109.4","105.8","102.2","98.6","95","91.4","87.8","84.2","80.6","77","73.4","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","",
"Venezuela, RB","VEN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","192320","193020","193720","194440","195140","195840","196660","197580","198400","199330","200260","200650","201790","202440","202980","204700","206840","207400","209000","210200","210400","211600","212800","213900","216400","218500","219600","220100","218100","218600","218570","216070","216030","216060","216160","216260","216360","216360","216330","216350","216380","216380","215400","215900","215950","215550","215590","216000","215000","215000","215000","215000","215000","215000","215000","215000","215000","215000","215000","215000","215000","",
"British Virgin Islands","VGB","Agricultural land (sq. km)","AG.LND.AGRI.K2","","60","60","60","60","60","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","90","90","90","90","90","90","90","90","80","80","80","80","80","80","80","80","80","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","",
"Virgin Islands (U.S.)","VIR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","120","120","140","160","160","160","150","150","150","150","150","150","150","150","150","150","150","150","150","160","160","150","140","140","120","120","120","110","110","100","100","100","100","90","80","80","80","80","70","70","70","60","60","60","60","40","40","40","40","40","40","40","40","40","40","40","40","33","33","33","33","",
"Viet Nam","VNM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","62920","62970","63020","63070","63120","63170","63420","63670","63820","64170","64220","64470","64820","65070","65120","67220","68120","68360","68500","68580","68760","68840","69020","69100","67500","67250","67100","67100","67150","67260","67510","70250","70870","71400","70790","76820","78440","80550","84130","87800","94830","94550","95370","97956","100541","100780","100626","102408","102920","107601","107686","107933","108528","108737","121478","121722","121688","121405","123880","123600","123600","",
"Vanuatu","VUT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1050","1050","1050","1050","1130","1130","1130","1130","1130","1200","1200","1200","1200","1200","1260","1260","1270","1270","1280","1280","1310","1320","1350","1350","1370","1410","1430","1470","1490","1520","1540","1570","1590","1600","1650","1670","1680","1720","1730","1750","1770","1780","1800","1810","1830","1850","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","",
"World","WLD","Agricultural land (sq. km)","AG.LND.AGRI.K2","","44740145.065","44818973.035","44907832.702","44995668.516","45099992.53","45186526.777","45288575.659","45625099.831","45669553.809","45570056.305","45728753.687","45872357.52","45973075.847","46104824.375","46207496.302","46207917.979","46258052.256","46435655.834","46518685.865","46647637.767","46700993.547","46832276.104","46905386.903","47169477.309","47452457.936","47437189.672","47614556.187","47785436.564","47897769.083","48020138.014","48066930.682","48120858.447","47953564.978","48175796.627","48163053.69","48242599.313","48444843.107","48578918.782","48608222.552","48658072.78","48677940.201","48598261.629","48415445.119","48001414.017","48074962.227","48085665.286","48001809.205","47844078.348","47784888.599","47778821.436","47966561.706","47905619.056","47804237.487","47802474.398","47584789.344","47544868.222","47863143.917","47739251.722","47770375.249","47727706.138","47812049.113","",
"Samoa","WSM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","560","570","570","570","620","620","620","630","630","635","640","640","640","640","650","690","710","710","735","740","770","770","776","780","780","784","767","770","542","540","540","520","520","510","510","510","510","510","508","480","480","470","450","430","420","402","385","370","349","415","480","545","610","675","756.2","688.1","620","551.7","494.1","494.1","494.1","",
"Kosovo","XKX","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","233370","233480","233600","233700","233800","233910","233980","234030","234130","234180","234260","234370","234420","234470","234600","234600","234600","234620","234630","234630","234650","234650","234650","234650","234700","234700","234790","234790","234810","236260","236310","234810","237250","237300","237360","237550","237200","236800","236680","236690","235950","236560","234950","235570","235230","236270","236270","235170","234520","235790","234520","235010","234990","234516","234326","233858","234520","234520","234520","234520","234520","",
"South Africa","ZAF","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1013350","1001350","989950","977500","966100","964240","961480","959270","956960","954650","952340","950080","947720","945560","943050","940690","940580","940670","940560","940550","940440","940330","940330","940330","940330","944000","946500","949000","953000","956000","960050","964730","969360","972650","975200","978900","979450","979880","980580","981250","980130","980280","979280","976080","974830","968880","968900","971080","969880","968910","963740","963410","963410","963410","963410","963410","963410","963410","963410","963410","963410","",
"Zambia","ZMB","Agricultural land (sq. km)","AG.LND.AGRI.K2","","193070","193600","194040","194590","195130","196070","196610","197350","198040","198740","200530","200930","201440","202020","202370","202650","202740","201550","197800","198460","199530","200390","201360","202220","203290","204240","205210","206170","207600","208110","208260","210650","212020","214730","216530","218340","220070","221740","223540","225260","225550","226160","229090","228970","227620","230480","229840","230870","235860","234360","236360","238360","237370","237380","237390","237390","238390","238390","238390","238390","238390","",
"Zimbabwe","ZWE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","109850","110700","111550","112400","113050","114100","114950","115800","116650","117500","118350","119000","119350","120200","120550","120900","121150","121650","122150","122750","123500","124350","125100","125650","126400","127150","127900","128800","129550","130100","131800","133500","135200","137200","138600","142350","144190","145200","148400","150600","152400","154700","156500","160000","161000","163000","162000","164500","163000","162000","164000","162000","162000","162000","162000","162000","162000","162000","162000","162000","162000","",
