"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Slovak Republic","SVK","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47079.1078869","","","","","","","","","","47015.5912536","","","","","","","","","","","","","","","46876.4436368","","","","","","","",
"Slovenia","SVN","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19470.8478379176","","","","","","","","","","19443.1573357176","","","","","","","","","","","","","","","19401.474908261","","","","","","","",
"Sweden","SWE","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","411426.72192891","","","","","","","","","","411351.87162959","","","","","","","","","","","","","","","411134.30594835","","","","","","","",
"Eswatini","SWZ","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17168.5183558","","","","","","","","","","17124.2175186","","","","","","","","","","","","","","","17073.2201812","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.097614704602","","","","","","","","","","11.568759232032","","","","","","","","","","","","","","","9.184403793153","","","","","","","",
"Seychelles","SYC","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.770762992","","","","","","","","","","476.444581007","","","","","","","","","","","","","","","475.17351252","","","","","","","",
"Syrian Arab Republic","SYR","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182449.692064426","","","","","","","","","","181325.36483199","","","","","","","","","","","","","","","180422.923132933","","","","","","","",
"Turks and Caicos Islands","TCA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935.3558465904","","","","","","","","","","925.4698638978","","","","","","","","","","","","","","","910.9274135589","","","","","","","",
"Chad","TCD","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1273344.29085","","","","","","","","","","1273167.21829","","","","","","","","","","","","","","","1272923.57231","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15304248.7110781","","","","","","","","","","15201705.2592396","","","","","","","","","","","","","","","15091995.8722357","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22683666.416206","","","","","","","","","","22674101.1111224","","","","","","","","","","","","","","","22667651.0986377","","","","","","","",
"Togo","TGO","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56529.97755696","","","","","","","","","","56365.339531388","","","","","","","","","","","","","","","56198.452637492","","","","","","","",
"Thailand","THA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498977.7510775","","","","","","","","","","494830.7312092","","","","","","","","","","","","","","","491891.9109971","","","","","","","",
"Tajikistan","TJK","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135342.832169","","","","","","","","","","134807.567882","","","","","","","","","","","","","","","134045.208987","","","","","","","",
"Turkmenistan","TKM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","463987.091737","","","","","","","","","","463519.066168","","","","","","","","","","","","","","","463257.515433","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19934727.9330719","","","","","","","","","","19915880.2044689","","","","","","","","","","","","","","","19896714.1516212","","","","","","","",
"Timor-Leste","TLS","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14942.527770812","","","","","","","","","","14925.423947553","","","","","","","","","","","","","","","14909.693908148","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8268938.98965914","","","","","","","","","","8255897.560245","","","","","","","","","","","","","","","8241769.60559045","","","","","","","",
"Tonga","TON","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","702.3565626169","","","","","","","","","","705.378139032","","","","","","","","","","","","","","","701.7861312981","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4852212.59769763","","","","","","","","","","4810930.59317136","","","","","","","","","","","","","","","4734514.02043116","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23907994.9779543","","","","","","","","","","23888198.3996037","","","","","","","","","","","","","","","23859156.0434772","","","","","","","",
"Trinidad and Tobago","TTO","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4528.796249564","","","","","","","","","","4461.83570733","","","","","","","","","","","","","","","4364.437480789","","","","","","","",
"Tunisia","TUN","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151875.36835273","","","","","","","","","","151529.29341832","","","","","","","","","","","","","","","151132.52146992","","","","","","","",
"Turkiye","TUR","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","760268.23198292","","","","","","","","","","757333.71130111","","","","","","","","","","","","","","","754924.70199715","","","","","","","",
"Tuvalu","TUV","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.09779159039","","","","","","","","","","39.09779159039","","","","","","","","","","","","","","","39.09779159039","","","","","","","",
"Tanzania","TZA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","883265.59562821","","","","","","","","","","882243.04615582","","","","","","","","","","","","","","","880726.39518777","","","","","","","",
"Uganda","UGA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204158.089375","","","","","","","","","","203342.066968","","","","","","","","","","","","","","","201994.672417","","","","","","","",
"Ukraine","UKR","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","568361.94540925","","","","","","","","","","568766.76835188","","","","","","","","","","","","","","","569709.5061822","","","","","","","",
"Upper middle income","UMC","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52396438.5586519","","","","","","","","","","52288923.107701","","","","","","","","","","","","","","","52173209.6194226","","","","","","","",
"Uruguay","URY","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173887.79978293","","","","","","","","","","173771.1436727","","","","","","","","","","","","","","","173706.5676704","","","","","","","",
"United States","USA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8943709.99473595","","","","","","","","","","8923738.70163917","","","","","","","","","","","","","","","8903098.42729533","","","","","","","",
"Uzbekistan","UZB","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","417200.724782","","","","","","","","","","414875.197896","","","","","","","","","","","","","","","412602.140661","","","","","","","",
"St. Vincent and the Grenadines","VCT","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339.79882544487","","","","","","","","","","330.14684431847","","","","","","","","","","","","","","","329.12740582147","","","","","","","",
"Venezuela, RB","VEN","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900733.1932731","","","","","","","","","","899829.0993071","","","","","","","","","","","","","","","899029.2576645","","","","","","","",
"British Virgin Islands","VGB","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.16271969583","","","","","","","","","","154.9000130379","","","","","","","","","","","","","","","147.71659941593","","","","","","","",
"Virgin Islands (U.S.)","VIR","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284.66460393163","","","","","","","","","","277.61878551152","","","","","","","","","","","","","","","273.74443183637","","","","","","","",
"Viet Nam","VNM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306504.58696064","","","","","","","","","","301519.8694753","","","","","","","","","","","","","","","297626.66205644","","","","","","","",
"Vanuatu","VUT","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12354.372078192","","","","","","","","","","12347.566279939","","","","","","","","","","","","","","","12337.566254375","","","","","","","",
"World","WLD","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128258627.225971","","","","","","","","","","128013902.185978","","","","","","","","","","","","","","","127716390.182616","","","","","","","",
"Samoa","WSM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2848.8119258719","","","","","","","","","","2846.8768065354","","","","","","","","","","","","","","","2817.3566772179","","","","","","","",
"Kosovo","XKX","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","453789.69925035","","","","","","","","","","453462.36724102","","","","","","","","","","","","","","","452881.3088901","","","","","","","",
"South Africa","ZAF","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1209221.53269056","","","","","","","","","","1206308.20359592","","","","","","","","","","","","","","","1204427.39290491","","","","","","","",
"Zambia","ZMB","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","740786.335562","","","","","","","","","","740535.136866","","","","","","","","","","","","","","","740140.219351","","","","","","","",
"Zimbabwe","ZWE","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386876.349531","","","","","","","","","","386546.116516","","","","","","","","","","","","","","","386236.172028","","","","","","","",
