iso,region,year,total_area,urban_area,rural_area,forest_area,agri_area
AZE,developing,1979,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1980,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1981,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1982,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1983,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1984,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1985,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1986,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1987,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1988,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1989,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1990,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1991,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1992,83217.0,1823.90461321,82984.6087412,9532.36,44462.0
AZE,developing,1993,83217.0,1823.90461321,82984.6087412,9574.84,44566.0
AZE,developing,1994,83217.0,1823.90461321,82984.6087412,9617.32,44860.0
AZE,developing,1995,83217.0,1823.90461321,82984.6087412,9659.8,44891.0
AZE,developing,1996,83217.0,1823.90461321,82984.6087412,9702.28,45262.0
AZE,developing,1997,83217.0,1823.90461321,82984.6087412,9744.76,45887.0
AZE,developing,1998,83092.0,1823.90461321,82984.6087412,9787.24,46821.0
AZE,developing,1999,82705.0,1823.90461321,82984.6087412,9829.72,46924.0
AZE,developing,2000,82605.0,2145.736266697,82662.7770877,9872.2,47404.0
AZE,developing,2001,82604.0,2145.736266697,82662.7770877,9917.475,47456.0
AZE,developing,2002,82618.0,2145.736266697,82662.7770877,9962.749,47449.0
AZE,developing,2003,82652.0,2145.736266697,82662.7770877,10008.024,47546.0
AZE,developing,2004,82672.0,2145.736266697,82662.7770877,10053.298,47549.0
AZE,developing,2005,82660.0,2145.736266697,82662.7770877,10098.573,47586.0
AZE,developing,2006,82637.0,2145.736266697,82662.7770877,10143.848,47560.0
AZE,developing,2007,82629.0,2145.736266697,82662.7770877,10189.122,47565.0
AZE,developing,2008,82627.0,2145.736266697,82662.7770877,10234.397,47567.0
AZE,developing,2009,82622.0,2145.736266697,82662.7770877,10279.671,47573.0
AZE,developing,2010,82656.0,2145.736266697,82662.7770877,10324.946,47668.0
AZE,developing,2011,82658.0,2145.736266697,82662.7770877,10415.731,47687.0
AZE,developing,2012,82658.0,2145.736266697,82662.7770877,10506.515,47683.0
AZE,developing,2013,82659.0,2145.736266697,82662.7770877,10597.3,47698.0
AZE,developing,2014,82663.0,2145.736266697,82662.7770877,10688.085,47697.0
AZE,developing,2015,82663.0,2589.858867181,82218.6544872,10778.87,47698.0
AZE,developing,2016,82670.0,2589.858867181,82218.6544872,10874.752,47730.0
AZE,developing,2017,82662.0,2589.858867181,82218.6544872,10971.848,47775.0
AZE,developing,2018,82654.0,2589.858867181,82218.6544872,11087.15,47795.0
AZE,developing,2019,82654.0,2589.858867181,82218.6544872,11202.4,47797.0
AZE,developing,2020,82646.0,2589.858867181,82218.6544872,11317.7,47801.0
AZE,developing,2021,82650.0,2589.858867181,82218.6544872,11432.967,47806.0
AZE,developing,2022,82650.0,2589.858867181,82218.6544872,11432.967,47806.0
AZE,developing,2023,82650.0,2589.858867181,82218.6544872,11432.967,47806.0
AZE,developing,2024,82650.0,2589.858867181,82218.6544872,11432.967,47806.0
BDI,ldc,1971,25680.0,416.061402492,24622.4078107,2764.8,18990.0
BDI,ldc,1972,25680.0,416.061402492,24622.4078107,2764.8,19060.0
BDI,ldc,1973,25680.0,416.061402492,24622.4078107,2764.8,20000.0
BDI,ldc,1974,25680.0,416.061402492,24622.4078107,2764.8,20300.0
BDI,ldc,1975,25680.0,416.061402492,24622.4078107,2764.8,20600.0
BDI,ldc,1976,25680.0,416.061402492,24622.4078107,2764.8,20950.0
BDI,ldc,1977,25680.0,416.061402492,24622.4078107,2764.8,21430.0
BDI,ldc,1978,25680.0,416.061402492,24622.4078107,2764.8,21200.0
BDI,ldc,1979,25680.0,416.061402492,24622.4078107,2764.8,21000.0
BDI,ldc,1980,25680.0,416.061402492,24622.4078107,2764.8,20880.0
BDI,ldc,1981,25680.0,416.061402492,24622.4078107,2764.8,20750.0
BDI,ldc,1982,25680.0,416.061402492,24622.4078107,2764.8,20600.0
BDI,ldc,1983,25680.0,416.061402492,24622.4078107,2764.8,20600.0
BDI,ldc,1984,25680.0,416.061402492,24622.4078107,2764.8,20600.0
BDI,ldc,1985,25680.0,416.061402492,24622.4078107,2764.8,20600.0
BDI,ldc,1986,25680.0,416.061402492,24622.4078107,2764.8,20820.0
BDI,ldc,1987,25680.0,416.061402492,24622.4078107,2764.8,20870.0
BDI,ldc,1988,25680.0,416.061402492,24622.4078107,2764.8,20920.0
BDI,ldc,1989,25680.0,416.061402492,24622.4078107,2764.8,20870.0
BDI,ldc,1990,25680.0,416.061402492,24622.4078107,2764.8,20820.0
BDI,ldc,1991,25680.0,416.061402492,24622.4078107,2682.26,20770.0
BDI,ldc,1992,25680.0,416.061402492,24622.4078107,2599.72,20820.0
BDI,ldc,1993,25680.0,416.061402492,24622.4078107,2517.18,20770.0
BDI,ldc,1994,25680.0,416.061402492,24622.4078107,2434.64,20730.0
BDI,ldc,1995,25680.0,416.061402492,24622.4078107,2352.1,20370.0
BDI,ldc,1996,25680.0,416.061402492,24622.4078107,2269.56,19930.0
BDI,ldc,1997,25680.0,416.061402492,24622.4078107,2187.02,19520.0
BDI,ldc,1998,25680.0,416.061402492,24622.4078107,2104.48,19130.0
BDI,ldc,1999,25680.0,416.061402492,24622.4078107,2021.94,18870.0
BDI,ldc,2000,25680.0,568.54775748,24469.9214557,1939.4,18670.0
BDI,ldc,2001,25680.0,568.54775748,24469.9214557,1939.4,18510.0
BDI,ldc,2002,25680.0,568.54775748,24469.9214557,1939.4,18340.0
BDI,ldc,2003,25680.0,568.54775748,24469.9214557,1939.4,18330.0
BDI,ldc,2004,25680.0,568.54775748,24469.9214557,1939.4,18480.0
BDI,ldc,2005,25680.0,568.54775748,24469.9214557,1939.4,18190.0
BDI,ldc,2006,25680.0,568.54775748,24469.9214557,1939.4,18220.0
BDI,ldc,2007,25680.0,568.54775748,24469.9214557,1939.4,18250.0
BDI,ldc,2008,25680.0,568.54775748,24469.9214557,1939.4,18280.0
BDI,ldc,2009,25680.0,568.54775748,24469.9214557,1939.4,18310.0
BDI,ldc,2010,25680.0,568.54775748,24469.9214557,1939.4,18330.0
BDI,ldc,2011,25680.0,568.54775748,24469.9214557,2110.8,18410.0
BDI,ldc,2012,25680.0,568.54775748,24469.9214557,2282.2,18600.0
BDI,ldc,2013,25680.0,568.54775748,24469.9214557,2453.6,18870.0
BDI,ldc,2014,25680.0,568.54775748,24469.9214557,2625.0,19140.0
BDI,ldc,2015,25680.0,887.842343383,24150.6268698,2796.4,19410.0
BDI,ldc,2016,25680.0,887.842343383,24150.6268698,2796.4,19680.0
BDI,ldc,2017,25680.0,887.842343383,24150.6268698,2796.4,19950.0
BDI,ldc,2018,25680.0,887.842343383,24150.6268698,2796.4,20220.0
BDI,ldc,2019,25680.0,887.842343383,24150.6268698,2796.4,20490.0
BDI,ldc,2020,25680.0,887.842343383,24150.6268698,2796.4,20760.0
BDI,ldc,2021,25680.0,887.842343383,24150.6268698,2796.4,21030.0
BDI,ldc,2022,25680.0,887.842343383,24150.6268698,2796.4,21030.0
BDI,ldc,2023,25680.0,887.842343383,24150.6268698,2796.4,21030.0
BDI,ldc,2024,25680.0,887.842343383,24150.6268698,2796.4,21030.0
BEL,developed,1971,30280.0,6642.2052147843,23869.19811036,6673.0,17560.0
BEL,developed,1972,30280.0,6642.2052147843,23869.19811036,6673.0,17480.0
BEL,developed,1973,30280.0,6642.2052147843,23869.19811036,6673.0,17630.0
BEL,developed,1974,30280.0,6642.2052147843,23869.19811036,6673.0,18010.0
BEL,developed,1975,30280.0,6642.2052147843,23869.19811036,6673.0,17910.0
BEL,developed,1976,30280.0,6642.2052147843,23869.19811036,6673.0,17810.0
BEL,developed,1977,30280.0,6642.2052147843,23869.19811036,6673.0,17680.0
BEL,developed,1978,30280.0,6642.2052147843,23869.19811036,6673.0,17760.0
BEL,developed,1979,30280.0,6642.2052147843,23869.19811036,6673.0,16890.0
BEL,developed,1980,30280.0,6642.2052147843,23869.19811036,6673.0,14710.0
BEL,developed,1981,30280.0,6642.2052147843,23869.19811036,6673.0,14600.0
BEL,developed,1982,30280.0,6642.2052147843,23869.19811036,6673.0,15310.0
BEL,developed,1983,30280.0,6642.2052147843,23869.19811036,6673.0,15280.0
BEL,developed,1984,30280.0,6642.2052147843,23869.19811036,6673.0,15240.0
BEL,developed,1985,30280.0,6642.2052147843,23869.19811036,6673.0,15160.0
BEL,developed,1986,30280.0,6642.2052147843,23869.19811036,6673.0,15100.0
BEL,developed,1987,30280.0,6642.2052147843,23869.19811036,6673.0,15010.0
BEL,developed,1988,30280.0,6642.2052147843,23869.19811036,6673.0,14960.0
BEL,developed,1989,30280.0,6642.2052147843,23869.19811036,6673.0,14660.0
BEL,developed,1990,30280.0,6642.2052147843,23869.19811036,6673.0,14430.0
BEL,developed,1991,30280.0,6642.2052147843,23869.19811036,6673.0,14230.0
BEL,developed,1992,30280.0,6642.2052147843,23869.19811036,6673.0,14710.0
BEL,developed,1993,30280.0,6642.2052147843,23869.19811036,6673.0,14830.0
BEL,developed,1994,30280.0,6642.2052147843,23869.19811036,6673.0,14920.0
BEL,developed,1995,30280.0,6642.2052147843,23869.19811036,6673.0,14950.0
BEL,developed,1996,30280.0,6642.2052147843,23869.19811036,6673.0,15010.0
BEL,developed,1997,30280.0,6642.2052147843,23869.19811036,6673.0,15100.0
BEL,developed,1998,30280.0,6642.2052147843,23869.19811036,6673.0,15180.0
BEL,developed,1999,30280.0,6642.2052147843,23869.19811036,6673.0,15210.0
BEL,developed,2000,30280.0,6961.534982994,23549.86834213,6673.0,13896.0
BEL,developed,2001,30280.0,6961.534982994,23549.86834213,6695.57,13868.0
BEL,developed,2002,30280.0,6961.534982994,23549.86834213,6718.14,13891.0
BEL,developed,2003,30280.0,6961.534982994,23549.86834213,6740.71,13922.0
BEL,developed,2004,30280.0,6961.534982994,23549.86834213,6763.28,13913.0
BEL,developed,2005,30280.0,6961.534982994,23549.86834213,6785.85,13830.0
BEL,developed,2006,30280.0,6961.534982994,23549.86834213,6808.42,13800.0
BEL,developed,2007,30280.0,6961.534982994,23549.86834213,6830.99,13669.0
BEL,developed,2008,30280.0,6961.534982994,23549.86834213,6853.56,13653.0
BEL,developed,2009,30280.0,6961.534982994,23549.86834213,6876.13,13636.0
BEL,developed,2010,30280.0,6961.534982994,23549.86834213,6898.7,13557.0
BEL,developed,2011,30280.0,6961.534982994,23549.86834213,6897.56,13357.0
BEL,developed,2012,30280.0,6961.534982994,23549.86834213,6896.42,13320.0
BEL,developed,2013,30280.0,6961.534982994,23549.86834213,6895.28,13365.0
BEL,developed,2014,30280.0,6961.534982994,23549.86834213,6894.14,13313.0
BEL,developed,2015,30280.0,7730.879239745,22780.524085324,6893.0,13280.0
BEL,developed,2016,30280.0,7730.879239745,22780.524085324,6893.0,13508.0
BEL,developed,2017,30280.0,7730.879239745,22780.524085324,6893.0,13270.0
BEL,developed,2018,30280.0,7730.879239745,22780.524085324,6893.0,13540.0
BEL,developed,2019,30280.0,7730.879239745,22780.524085324,6893.0,13564.226
BEL,developed,2020,30280.0,7730.879239745,22780.524085324,6893.0,13646.093
BEL,developed,2021,30280.0,7730.879239745,22780.524085324,6893.0,13656.7
BEL,developed,2022,30280.0,7730.879239745,22780.524085324,6893.0,13656.7
BEL,developed,2023,30280.0,7730.879239745,22780.524085324,6893.0,13656.7
BEL,developed,2024,30280.0,7730.879239745,22780.524085324,6893.0,13656.7
BEN,ldc,1971,112760.0,1014.6356801175,114682.337595141,48351.5,17770.0
BEN,ldc,1972,112760.0,1014.6356801175,114682.337595141,48351.5,18070.0
BEN,ldc,1973,112760.0,1014.6356801175,114682.337595141,48351.5,18270.0
BEN,ldc,1974,112760.0,1014.6356801175,114682.337595141,48351.5,18570.0
BEN,ldc,1975,112760.0,1014.6356801175,114682.337595141,48351.5,18970.0
BEN,ldc,1976,112760.0,1014.6356801175,114682.337595141,48351.5,19270.0
BEN,ldc,1977,112760.0,1014.6356801175,114682.337595141,48351.5,19570.0
BEN,ldc,1978,112760.0,1014.6356801175,114682.337595141,48351.5,19770.0
BEN,ldc,1979,112760.0,1014.6356801175,114682.337595141,48351.5,19970.0
BEN,ldc,1980,112760.0,1014.6356801175,114682.337595141,48351.5,20270.0
BEN,ldc,1981,112760.0,1014.6356801175,114682.337595141,48351.5,20570.0
BEN,ldc,1982,112760.0,1014.6356801175,114682.337595141,48351.5,20900.0
BEN,ldc,1983,112760.0,1014.6356801175,114682.337595141,48351.5,21000.0
BEN,ldc,1984,112760.0,1014.6356801175,114682.337595141,48351.5,21100.0
BEN,ldc,1985,112760.0,1014.6356801175,114682.337595141,48351.5,21300.0
BEN,ldc,1986,112760.0,1014.6356801175,114682.337595141,48351.5,21900.0
BEN,ldc,1987,112760.0,1014.6356801175,114682.337595141,48351.5,22000.0
BEN,ldc,1988,112760.0,1014.6356801175,114682.337595141,48351.5,22100.0
BEN,ldc,1989,112760.0,1014.6356801175,114682.337595141,48351.5,22200.0
BEN,ldc,1990,112760.0,1014.6356801175,114682.337595141,48351.5,22700.0
BEN,ldc,1991,112760.0,1014.6356801175,114682.337595141,47651.5,22800.0
BEN,ldc,1992,112760.0,1014.6356801175,114682.337595141,46951.5,22950.0
BEN,ldc,1993,112760.0,1014.6356801175,114682.337595141,46251.5,23200.0
BEN,ldc,1994,112760.0,1014.6356801175,114682.337595141,45551.5,24000.0
BEN,ldc,1995,112760.0,1014.6356801175,114682.337595141,44851.5,25200.0
BEN,ldc,1996,112760.0,1014.6356801175,114682.337595141,44151.5,27100.0
BEN,ldc,1997,112760.0,1014.6356801175,114682.337595141,43451.5,28900.0
BEN,ldc,1998,112760.0,1014.6356801175,114682.337595141,42751.5,30500.0
BEN,ldc,1999,112760.0,1014.6356801175,114682.337595141,42051.5,31100.0
BEN,ldc,2000,112760.0,1413.5481945591,114283.425081278,41351.5,31950.0
BEN,ldc,2001,112760.0,1413.5481945591,114283.425081278,40851.5,32650.0
BEN,ldc,2002,112760.0,1413.5481945591,114283.425081278,40351.5,33650.0
BEN,ldc,2003,112760.0,1413.5481945591,114283.425081278,39851.5,34670.0
BEN,ldc,2004,112760.0,1413.5481945591,114283.425081278,39351.5,34670.0
BEN,ldc,2005,112760.0,1413.5481945591,114283.425081278,38851.5,34840.0
BEN,ldc,2006,112760.0,1413.5481945591,114283.425081278,38351.5,33400.0
BEN,ldc,2007,112760.0,1413.5481945591,114283.425081278,37851.5,33500.0
BEN,ldc,2008,112760.0,1413.5481945591,114283.425081278,37351.5,35500.0
BEN,ldc,2009,112760.0,1413.5481945591,114283.425081278,36851.5,36500.0
BEN,ldc,2010,112760.0,1413.5481945591,114283.425081278,36351.5,36500.0
BEN,ldc,2011,112760.0,1413.5481945591,114283.425081278,35851.5,36500.0
BEN,ldc,2012,112760.0,1413.5481945591,114283.425081278,35351.5,37500.0
BEN,ldc,2013,112760.0,1413.5481945591,114283.425081278,34851.5,39500.0
BEN,ldc,2014,112760.0,1413.5481945591,114283.425081278,34351.5,39500.0
BEN,ldc,2015,112760.0,2005.9093441513,113691.063931087,33851.5,39500.0
BEN,ldc,2016,112760.0,2005.9093441513,113691.063931087,33351.5,39500.0
BEN,ldc,2017,112760.0,2005.9093441513,113691.063931087,32851.5,39500.0
BEN,ldc,2018,112760.0,2005.9093441513,113691.063931087,32351.5,39500.0
BEN,ldc,2019,112760.0,2005.9093441513,113691.063931087,31851.5,39500.0
BEN,ldc,2020,112760.0,2005.9093441513,113691.063931087,31351.5,39500.0
BEN,ldc,2021,112760.0,2005.9093441513,113691.063931087,30851.5,39500.0
BEN,ldc,2022,112760.0,2005.9093441513,113691.063931087,30851.5,39500.0
BEN,ldc,2023,112760.0,2005.9093441513,113691.063931087,30851.5,39500.0
BEN,ldc,2024,112760.0,2005.9093441513,113691.063931087,30851.5,39500.0
BFA,ldc,1971,273600.0,940.209081152,274577.438034,77166.0,82200.0
BFA,ldc,1972,273600.0,940.209081152,274577.438034,77166.0,83020.0
BFA,ldc,1973,273600.0,940.209081152,274577.438034,77166.0,83730.0
BFA,ldc,1974,273600.0,940.209081152,274577.438034,77166.0,84530.0
BFA,ldc,1975,273600.0,940.209081152,274577.438034,77166.0,85360.0
BFA,ldc,1976,273600.0,940.209081152,274577.438034,77166.0,85850.0
BFA,ldc,1977,273600.0,940.209081152,274577.438034,77166.0,86350.0
BFA,ldc,1978,273600.0,940.209081152,274577.438034,77166.0,86850.0
BFA,ldc,1979,273600.0,940.209081152,274577.438034,77166.0,87350.0
BFA,ldc,1980,273600.0,940.209081152,274577.438034,77166.0,87850.0
BFA,ldc,1981,273600.0,940.209081152,274577.438034,77166.0,88350.0
BFA,ldc,1982,273600.0,940.209081152,274577.438034,77166.0,88850.0
BFA,ldc,1983,273600.0,940.209081152,274577.438034,77166.0,89350.0
BFA,ldc,1984,273600.0,940.209081152,274577.438034,77166.0,89850.0
BFA,ldc,1985,273600.0,940.209081152,274577.438034,77166.0,90350.0
BFA,ldc,1986,273600.0,940.209081152,274577.438034,77166.0,90850.0
BFA,ldc,1987,273600.0,940.209081152,274577.438034,77166.0,91400.0
BFA,ldc,1988,273600.0,940.209081152,274577.438034,77166.0,95640.0
BFA,ldc,1989,273600.0,940.209081152,274577.438034,77166.0,96000.0
BFA,ldc,1990,273600.0,940.209081152,274577.438034,77166.0,95750.0
BFA,ldc,1991,273600.0,940.209081152,274577.438034,76665.9,95500.0
BFA,ldc,1992,273600.0,940.209081152,274577.438034,76165.8,95250.0
BFA,ldc,1993,273600.0,940.209081152,274577.438034,75665.7,95000.0
BFA,ldc,1994,273600.0,940.209081152,274577.438034,75165.6,94310.0
BFA,ldc,1995,273600.0,940.209081152,274577.438034,74665.5,94500.0
BFA,ldc,1996,273600.0,940.209081152,274577.438034,74165.4,95500.0
BFA,ldc,1997,273600.0,940.209081152,274577.438034,73665.3,98500.0
BFA,ldc,1998,273600.0,940.209081152,274577.438034,73165.2,99700.0
BFA,ldc,1999,273600.0,940.209081152,274577.438034,72665.1,100660.0
BFA,ldc,2000,273600.0,1212.414139403,274305.232976,72165.0,101630.0
BFA,ldc,2001,273600.0,1212.414139403,274305.232976,71665.0,102630.0
BFA,ldc,2002,273600.0,1212.414139403,274305.232976,71165.0,103610.0
BFA,ldc,2003,273600.0,1212.414139403,274305.232976,70665.0,104580.0
BFA,ldc,2004,273600.0,1212.414139403,274305.232976,70165.0,105710.0
BFA,ldc,2005,273600.0,1212.414139403,274305.232976,69665.0,106830.0
BFA,ldc,2006,273600.0,1212.414139403,274305.232976,69165.0,107900.0
BFA,ldc,2007,273600.0,1212.414139403,274305.232976,68665.0,108910.0
BFA,ldc,2008,273600.0,1212.414139403,274305.232976,68165.0,109995.0
BFA,ldc,2009,273600.0,1212.414139403,274305.232976,67665.0,111120.0
BFA,ldc,2010,273600.0,1212.414139403,274305.232976,67165.0,112420.0
BFA,ldc,2011,273600.0,1212.414139403,274305.232976,66664.8,114130.0
BFA,ldc,2012,273600.0,1212.414139403,274305.232976,66164.6,115390.0
BFA,ldc,2013,273600.0,1212.414139403,274305.232976,65664.4,117250.0
BFA,ldc,2014,273600.0,1212.414139403,274305.232976,65164.2,118500.0
BFA,ldc,2015,273600.0,1599.295141703,273918.351974,64664.0,119860.0
BFA,ldc,2016,273600.0,1599.295141703,273918.351974,64164.0,121020.0
BFA,ldc,2017,273600.0,1599.295141703,273918.351974,63664.0,122170.0
BFA,ldc,2018,273600.0,1599.295141703,273918.351974,63164.0,124130.0
BFA,ldc,2019,273600.0,1599.295141703,273918.351974,62664.0,125190.0
BFA,ldc,2020,273600.0,1599.295141703,273918.351974,62164.0,126140.0
BFA,ldc,2021,273600.0,1599.295141703,273918.351974,61664.0,127400.0
BFA,ldc,2022,273600.0,1599.295141703,273918.351974,61664.0,127400.0
BFA,ldc,2023,273600.0,1599.295141703,273918.351974,61664.0,127400.0
BFA,ldc,2024,273600.0,1599.295141703,273918.351974,61664.0,127400.0
BGD,ldc,1971,130170.0,46298.409398434,90000.4742002,19203.3,96950.0
BGD,ldc,1972,130170.0,46298.409398434,90000.4742002,19203.3,99910.0
BGD,ldc,1973,130170.0,46298.409398434,90000.4742002,19203.3,99890.0
BGD,ldc,1974,130170.0,46298.409398434,90000.4742002,19203.3,99890.0
BGD,ldc,1975,130170.0,46298.409398434,90000.4742002,19203.3,100040.0
BGD,ldc,1976,130170.0,46298.409398434,90000.4742002,19203.3,99980.0
BGD,ldc,1977,130170.0,46298.409398434,90000.4742002,19203.3,99910.0
BGD,ldc,1978,130170.0,46298.409398434,90000.4742002,19203.3,99870.0
BGD,ldc,1979,130170.0,46298.409398434,90000.4742002,19203.3,99830.0
BGD,ldc,1980,130170.0,46298.409398434,90000.4742002,19203.3,99870.0
BGD,ldc,1981,130170.0,46298.409398434,90000.4742002,19203.3,99810.0
BGD,ldc,1982,130170.0,46298.409398434,90000.4742002,19203.3,99780.0
BGD,ldc,1983,130170.0,46298.409398434,90000.4742002,19203.3,99640.0
BGD,ldc,1984,130170.0,46298.409398434,90000.4742002,19203.3,100600.0
BGD,ldc,1985,130170.0,46298.409398434,90000.4742002,19203.3,100270.0
BGD,ldc,1986,130170.0,46298.409398434,90000.4742002,19203.3,100410.0
BGD,ldc,1987,130170.0,46298.409398434,90000.4742002,19203.3,101150.0
BGD,ldc,1988,130170.0,46298.409398434,90000.4742002,19203.3,104270.0
BGD,ldc,1989,130170.0,46298.409398434,90000.4742002,19203.3,104430.0
BGD,ldc,1990,130170.0,46298.409398434,90000.4742002,19203.3,103860.0
BGD,ldc,1991,130170.0,46298.409398434,90000.4742002,19203.298,103200.0
BGD,ldc,1992,130170.0,46298.409398434,90000.4742002,19203.296,95490.0
BGD,ldc,1993,130170.0,46298.409398434,90000.4742002,19203.294,94460.0
BGD,ldc,1994,130170.0,46298.409398434,90000.4742002,19203.292,93580.0
BGD,ldc,1995,130170.0,46298.409398434,90000.4742002,19203.29,93740.0
BGD,ldc,1996,130170.0,46298.409398434,90000.4742002,19203.289,93270.0
BGD,ldc,1997,130170.0,46298.409398434,90000.4742002,19203.287,93650.0
BGD,ldc,1998,130170.0,46298.409398434,90000.4742002,19203.285,94340.0
BGD,ldc,1999,130170.0,46298.409398434,90000.4742002,19203.283,94860.0
BGD,ldc,2000,130170.0,51109.24139721,85189.6422014,19203.281,94000.0
BGD,ldc,2001,130170.0,51109.24139721,85189.6422014,19171.295,94030.0
BGD,ldc,2002,130170.0,51109.24139721,85189.6422014,19139.309,93530.0
BGD,ldc,2003,130170.0,51109.24139721,85189.6422014,19107.323,93280.0
BGD,ldc,2004,130170.0,51109.24139721,85189.6422014,19075.337,93230.0
BGD,ldc,2005,130170.0,51109.24139721,85189.6422014,19043.351,93110.0
BGD,ldc,2006,130170.0,51109.24139721,85189.6422014,19011.365,92800.0
BGD,ldc,2007,130170.0,51109.24139721,85189.6422014,18979.379,92660.0
BGD,ldc,2008,130170.0,51109.24139721,85189.6422014,18947.393,92530.0
BGD,ldc,2009,130170.0,51109.24139721,85189.6422014,18915.406,92460.0
BGD,ldc,2010,130170.0,51109.24139721,85189.6422014,18883.42,92410.0
BGD,ldc,2011,130170.0,51109.24139721,85189.6422014,18873.536,91280.0
BGD,ldc,2012,130170.0,51109.24139721,85189.6422014,18863.652,91230.0
BGD,ldc,2013,130170.0,51109.24139721,85189.6422014,18853.768,92780.0
BGD,ldc,2014,130170.0,51109.24139721,85189.6422014,18843.884,93200.0
BGD,ldc,2015,130170.0,56970.02069378,79328.8629048,18834.0,94342.4
BGD,ldc,2016,130170.0,56970.02069378,79328.8629048,18834.0,95172.1
BGD,ldc,2017,130170.0,56970.02069378,79328.8629048,18834.0,95613.3
BGD,ldc,2018,130170.0,56970.02069378,79328.8629048,18834.0,96273.0
BGD,ldc,2019,130170.0,56970.02069378,79328.8629048,18834.0,98720.0
BGD,ldc,2020,130170.0,56970.02069378,79328.8629048,18834.0,99280.0
BGD,ldc,2021,130170.0,56970.02069378,79328.8629048,18834.0,100680.0
BGD,ldc,2022,130170.0,56970.02069378,79328.8629048,18834.0,100680.0
BGD,ldc,2023,130170.0,56970.02069378,79328.8629048,18834.0,100680.0
BGD,ldc,2024,130170.0,56970.02069378,79328.8629048,18834.0,100680.0
BGR,developed,1971,110630.0,2458.27458257894,108565.012018433,33270.0,60090.0
BGR,developed,1972,110630.0,2458.27458257894,108565.012018433,33270.0,60220.0
BGR,developed,1973,110630.0,2458.27458257894,108565.012018433,33270.0,59820.0
BGR,developed,1974,110630.0,2458.27458257894,108565.012018433,33270.0,60380.0
BGR,developed,1975,110630.0,2458.27458257894,108565.012018433,33270.0,59550.0
BGR,developed,1976,110630.0,2458.27458257894,108565.012018433,33270.0,61980.0
BGR,developed,1977,110630.0,2458.27458257894,108565.012018433,33270.0,62060.0
BGR,developed,1978,110630.0,2458.27458257894,108565.012018433,33270.0,62110.0
BGR,developed,1979,110630.0,2458.27458257894,108565.012018433,33270.0,62060.0
BGR,developed,1980,110630.0,2458.27458257894,108565.012018433,33270.0,61810.0
BGR,developed,1981,110630.0,2458.27458257894,108565.012018433,33270.0,61790.0
BGR,developed,1982,110630.0,2458.27458257894,108565.012018433,33270.0,61820.0
BGR,developed,1983,110630.0,2458.27458257894,108565.012018433,33270.0,61770.0
BGR,developed,1984,110630.0,2458.27458257894,108565.012018433,33270.0,61720.0
BGR,developed,1985,110630.0,2458.27458257894,108565.012018433,33270.0,61690.0
BGR,developed,1986,110630.0,2458.27458257894,108565.012018433,33270.0,61660.0
BGR,developed,1987,110630.0,2458.27458257894,108565.012018433,33270.0,61660.0
BGR,developed,1988,110630.0,2458.27458257894,108565.012018433,33270.0,61620.0
BGR,developed,1989,110630.0,2458.27458257894,108565.012018433,33270.0,61680.0
BGR,developed,1990,110630.0,2458.27458257894,108565.012018433,33270.0,61590.0
BGR,developed,1991,110630.0,2458.27458257894,108565.012018433,33318.0,61610.0
BGR,developed,1992,110630.0,2458.27458257894,108565.012018433,33366.0,61540.0
BGR,developed,1993,110630.0,2458.27458257894,108565.012018433,33414.0,61210.0
BGR,developed,1994,110630.0,2458.27458257894,108565.012018433,33462.0,61590.0
BGR,developed,1995,110630.0,2458.27458257894,108565.012018433,33510.0,61640.0
BGR,developed,1996,110630.0,2458.27458257894,108565.012018433,33558.0,61640.0
BGR,developed,1997,110630.0,2458.27458257894,108565.012018433,33606.0,62030.0
BGR,developed,1998,110630.0,2458.27458257894,108565.012018433,33654.0,56450.0
BGR,developed,1999,110630.0,2458.27458257894,108565.012018433,33702.0,56790.0
BGR,developed,2000,110630.0,2298.23006524629,108725.056536041,33750.0,55820.0
BGR,developed,2001,110630.0,2298.23006524629,108725.056536041,34112.0,54980.0
BGR,developed,2002,108800.0,2298.23006524629,108725.056536041,34474.0,53250.0
BGR,developed,2003,108770.0,2298.23006524629,108725.056536041,34836.0,53260.0
BGR,developed,2004,108760.0,2298.23006524629,108725.056536041,35198.0,53300.0
BGR,developed,2005,108640.0,2298.23006524629,108725.056536041,35560.0,52650.0
BGR,developed,2006,108630.0,2298.23006524629,108725.056536041,35922.0,51900.0
BGR,developed,2007,108610.0,2298.23006524629,108725.056536041,36284.0,51160.0
