"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Sub-Saharan Africa","SSF","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66192.1776011306","","","","","","","","","","85988.7559495676","","","","","","","","","","","","","","","115031.112066813","","","","","","","",
"Small states","SST","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6453.22796481247","","","","","","","","","","7789.56682298021","","","","","","","","","","","","","","","9545.94510076904","","","","","","","",
"Sao Tome and Principe","STP","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.49129305885","","","","","","","","","","12.00397061289","","","","","","","","","","","","","","","10.250144466754","","","","","","","",
"Suriname","SUR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.23870024954","","","","","","","","","","179.48168035293","","","","","","","","","","","","","","","261.3952571006","","","","","","","",
"Slovak Republic","SVK","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1602.722105864","","","","","","","","","","1666.238739195","","","","","","","","","","","","","","","1805.386355954","","","","","","","",
"Slovenia","SVN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","735.43864021051","","","","","","","","","","763.12914231511","","","","","","","","","","","","","","","804.81156983879","","","","","","","",
"Sweden","SWE","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3771.8122801669","","","","","","","","","","3846.6625794668","","","","","","","","","","","","","","","4064.228260083","","","","","","","",
"Eswatini","SWZ","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.6204962246","","","","","","","","","","126.921333477","","","","","","","","","","","","","","","177.918670865","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.960950428601","","","","","","","","","","22.489805901201","","","","","","","","","","","","","","","24.87416134002","","","","","","","",
"Seychelles","SYC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.770279677587","","","","","","","","","","12.09646166302","","","","","","","","","","","","","","","13.36753015034","","","","","","","",
"Syrian Arab Republic","SYR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3065.48125082471","","","","","","","","","","4189.8084837048","","","","","","","","","","","","","","","5092.2501822119","","","","","","","",
"Turks and Caicos Islands","TCA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","9.88598269166","","","","","","","","","","","","","","","24.42843303038","","","","","","","",
"Chad","TCD","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","528.105601288","","","","","","","","","","705.178164059","","","","","","","","","","","","","","","948.824137612","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","458840.513634336","","","","","","","","","","561383.965484127","","","","","","","","","","","","","","","671093.352486524","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136831.924820533","","","","","","","","","","146397.229857284","","","","","","","","","","","","","","","152847.242380319","","","","","","","",
"Togo","TGO","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563.69570918782","","","","","","","","","","728.3337347472","","","","","","","","","","","","","","","895.2206285914","","","","","","","",
"Thailand","THA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12420.820841777","","","","","","","","","","16567.840710208","","","","","","","","","","","","","","","19506.66092189","","","","","","","",
"Tajikistan","TJK","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2447.739098735","","","","","","","","","","2983.00338548","","","","","","","","","","","","","","","3745.362280764","","","","","","","",
"Turkmenistan","TKM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1275.047336794","","","","","","","","","","1743.072906522","","","","","","","","","","","","","","","2004.623641174","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88729.1021014602","","","","","","","","","","107576.83071216","","","","","","","","","","","","","","","126742.883549577","","","","","","","",
"Timor-Leste","TLS","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.637910283672","","","","","","","","","","58.74173346666","","","","","","","","","","","","","","","74.47177288071","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45334.1206684871","","","","","","","","","","58375.5500841954","","","","","","","","","","","","","","","72503.5047311597","","","","","","","",
"Tonga","TON","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.07690714389","","","","","","","","","","26.05533072814","","","","","","","","","","","","","","","29.64733846208","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160899.026975698","","","","","","","","","","202181.031494788","","","","","","","","","","","","","","","278597.60423775","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66192.1776011306","","","","","","","","","","85988.7559495676","","","","","","","","","","","","","","","115031.112066813","","","","","","","",
"Trinidad and Tobago","TTO","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648.60209913889","","","","","","","","","","715.56264136699","","","","","","","","","","","","","","","812.96086791395","","","","","","","",
"Tunisia","TUN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2135.1017614404","","","","","","","","","","2481.176695368","","","","","","","","","","","","","","","2877.948643634","","","","","","","",
"Turkiye","TUR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10117.1582532431","","","","","","","","","","13051.678934934","","","","","","","","","","","","","","","15460.688239453","","","","","","","",
"Tuvalu","TUV","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","0","","","","","","","",
"Tanzania","TZA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2743.6695288778","","","","","","","","","","3766.2190012778","","","","","","","","","","","","","","","5282.8699697124","","","","","","","",
"Uganda","UGA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1690.70118101","","","","","","","","","","2506.723587437","","","","","","","","","","","","","","","3854.11813924","","","","","","","",
"Ukraine","UKR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17618.8557873471","","","","","","","","","","17214.0328453386","","","","","","","","","","","","","","","16271.2950148036","","","","","","","",
"Upper middle income","UMC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562643.166004781","","","","","","","","","","670158.616922532","","","","","","","","","","","","","","","785872.105215949","","","","","","","",
"Uruguay","URY","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","836.6392554592","","","","","","","","","","953.2953664712","","","","","","","","","","","","","","","1017.8713686083","","","","","","","",
"United States","USA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145961.87923442","","","","","","","","","","165933.172326772","","","","","","","","","","","","","","","186573.446684379","","","","","","","",
"Uzbekistan","UZB","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10833.61842591","","","","","","","","","","13159.14531138","","","","","","","","","","","","","","","15432.20254693","","","","","","","",
"St. Vincent and the Grenadines","VCT","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.091228270678","","","","","","","","","","67.743209397148","","","","","","","","","","","","","","","68.762647893978","","","","","","","",
"Venezuela, RB","VEN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4545.0385254921","","","","","","","","","","5449.132491294","","","","","","","","","","","","","","","6248.974133367","","","","","","","",
"British Virgin Islands","VGB","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","7.26270665788","","","","","","","","","","","","","","","14.44612027988","","","","","","","",
"Virgin Islands (U.S.)","VIR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.44978137939","","","","","","","","","","82.49559979955","","","","","","","","","","","","","","","86.3699534747","","","","","","","",
"Viet Nam","VNM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19737.48115501","","","","","","","","","","24722.19864016","","","","","","","","","","","","","","","28615.40605963","","","","","","","",
"Vanuatu","VUT","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.13707165793","","","","","","","","","","17.942869940746","","","","","","","","","","","","","","","27.94289546269","","","","","","","",
"World","WLD","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1365096.98244964","","","","","","","","","","1609822.02240453","","","","","","","","","","","","","","","1907334.0257958","","","","","","","",
"Samoa","WSM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.22739576177","","","","","","","","","","17.16251509641","","","","","","","","","","","","","","","46.6826444205","","","","","","","",
"Kosovo","XKX","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","886.97293582933","","","","","","","","","","1214.3049454725","","","","","","","","","","","","","","","1795.3632958403","","","","","","","",
"South Africa","ZAF","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10324.5223022098","","","","","","","","","","13237.851396307","","","","","","","","","","","","","","","15118.6620802909","","","","","","","",
"Zambia","ZMB","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1433.01889086","","","","","","","","","","1684.217586647","","","","","","","","","","","","","","","2079.135102238","","","","","","","",
"Zimbabwe","ZWE","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1384.308393719","","","","","","","","","","1714.541408567","","","","","","","","","","","","","","","2024.485896677","","","","","","","",
